formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
(((((rdw**2)) / (abs((mcv**2))+1e-6)) - ((mchc**2))) * (rbc)) * ((plt**2)),0.5558,0.0123,0.0137,0.35,0.0264,0.0593,0.0127,0.0122,0.0112,5
((((sqrt(abs(rbc))) + (log(abs(mchc)+1))) * (log(abs(mcv)+1))) - ((mch**2))) + (log(abs(hgb)+1)),0.5383,0.0123,0.0124,0.17,0.0231,0.0479,0.0123,0.0115,0.0108,5
((((mchc) + (sqrt(abs(mch)))) / (abs(mcv)+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) - (log(abs(hgb)+1)),0.5659,0.0123,0.0123,0.64,0.0242,0.0572,0.0119,0.0125,0.0121,5
((((mchc) * ((rbc**2))) / (abs(sqrt(abs(rdw)))+1e-6)) + ((wbc**2))) / (abs(hgb)+1e-6),0.5534,0.0123,0.0131,0.51,0.0256,0.0595,0.0129,0.013,0.0114,5
(((((hgb**2)) - (log(abs(hct)+1))) / (abs((mcv**2))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) + ((mch**2)),0.5364,0.0123,0.0122,0.17,0.0227,0.0474,0.0121,0.0111,0.0108,5
(((((((sqrt(abs(mchc))) / (abs(wbc)+1e-6)) * ((hct**2))) / (abs(hgb)+1e-6)) / (abs(plt)+1e-6)) / (abs((rbc**2))+1e-6)) / (abs(mcv)+1e-6)) + ((mch**2)),0.5369,0.0123,0.0122,0.17,0.0228,0.0474,0.0121,0.0112,0.0108,8
(log(abs(hct)+1)) + (sqrt(abs(hgb))),0.5736,0.0123,0.0128,0.6833,0.0252,0.0597,0.0125,0.0123,0.0124,2
((((((((log(abs(rdw)+1)) - (log(abs(rbc)+1))) * (log(abs(mchc)+1))) + (sqrt(abs(wbc)))) + (plt)) + (log(abs(hct)+1))) + (hgb)) / (abs((mcv**2))+1e-6)) + (mch),0.5384,0.0123,0.0122,0.1667,0.0228,0.0473,0.0124,0.0113,0.0109,9
((rdw) + (wbc)) - ((rbc**2)),0.5775,0.0123,0.0122,0.82,0.024,0.0575,0.0136,0.0123,0.0122,3
(((((((log(abs(plt)+1)) * (rdw)) - (log(abs(mch)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) - (hgb)) * (sqrt(abs(mcv)))) * (sqrt(abs(hct)))) / (abs((wbc**2))+1e-6),0.5584,0.0123,0.0122,0.58,0.0239,0.0563,0.0135,0.0126,0.0117,8
((((((((mchc**2)) - (mch)) / (abs(log(abs(rdw)+1))+1e-6)) - (sqrt(abs(plt)))) / (abs((wbc**2))+1e-6)) / (abs((mcv**2))+1e-6)) + ((hgb**2))) + (hct),0.5707,0.0123,0.0126,0.69,0.0248,0.0588,0.0125,0.0124,0.0124,8
(((((((hct) + (log(abs(plt)+1))) / (abs((mcv**2))+1e-6)) - (sqrt(abs(wbc)))) / (abs((rdw**2))+1e-6)) / (abs(rbc)+1e-6)) * (log(abs(hgb)+1))) + ((mch**2)),0.5379,0.0123,0.0123,0.1633,0.0229,0.0473,0.0124,0.0113,0.0109,8
(((((((sqrt(abs(mcv))) + (log(abs(plt)+1))) - ((wbc**2))) / (abs(log(abs(rdw)+1))+1e-6)) - (log(abs(mchc)+1))) * (mch)) / (abs((hct**2))+1e-6)) - ((hgb**2)),0.5709,0.0123,0.0126,0.6867,0.0247,0.0586,0.0126,0.0124,0.0124,8
(((((((mcv) * (sqrt(abs(plt)))) - (log(abs(rbc)+1))) + (hgb)) * (log(abs(mchc)+1))) / (abs(hct)+1e-6)) + (log(abs(mch)+1))) / (abs((wbc**2))+1e-6),0.5497,0.0123,0.0121,0.5633,0.0236,0.0556,0.0119,0.0125,0.0112,8
(((((((sqrt(abs(rdw))) - ((mchc**2))) - (mcv)) / (abs(mch)+1e-6)) + (hct)) / (abs(log(abs(plt)+1))+1e-6)) + (log(abs(rbc)+1))) + (sqrt(abs(hgb))),0.5659,0.0123,0.0131,0.6233,0.0256,0.0603,0.0116,0.0134,0.0121,8
((sqrt(abs(hct))) / (abs(sqrt(abs(hgb)))+1e-6)) - ((mch**2)),0.5375,0.0123,0.012,0.1633,0.0223,0.0463,0.0124,0.0112,0.0108,3
(((((log(abs(rdw)+1)) + (log(abs(mchc)+1))) + (log(abs(hgb)+1))) / (abs(log(abs(hct)+1))+1e-6)) / (abs((mcv**2))+1e-6)) - (mch),0.5364,0.0123,0.0121,0.17,0.0226,0.0471,0.012,0.0111,0.0108,6
(((mchc**2)) + (sqrt(abs(mch)))) * ((mcv**2)),0.5366,0.0123,0.0125,0.1767,0.0233,0.0486,0.0119,0.0114,0.0108,3
(((mch**2)) / (abs(sqrt(abs(mcv)))+1e-6)) - (sqrt(abs(hgb))),0.5423,0.0123,0.0126,0.1733,0.0236,0.0489,0.0123,0.0112,0.0109,3
((((log(abs(hgb)+1)) - (log(abs(rbc)+1))) / (abs((hct**2))+1e-6)) / (abs((wbc**2))+1e-6)) - ((mch**2)),0.537,0.0123,0.0121,0.17,0.0226,0.0471,0.0119,0.0113,0.0108,5
(mcv) / (abs(sqrt(abs(plt)))+1e-6),0.5552,0.0123,0.0132,0.4267,0.0255,0.0586,0.013,0.0132,0.011,2
(rbc) + (sqrt(abs(plt))),0.5514,0.0123,0.0129,0.3633,0.0249,0.0565,0.0127,0.0123,0.0111,2
(sqrt(abs(mch))) * ((hct**2)),0.5725,0.0123,0.013,0.63,0.0255,0.0601,0.0128,0.0129,0.0122,2
(((((((((plt**2)) / (abs((mch**2))+1e-6)) * (sqrt(abs(hct)))) - ((rdw**2))) + (log(abs(mcv)+1))) - (log(abs(mchc)+1))) / (abs(wbc)+1e-6)) * (sqrt(abs(rbc)))) / (abs(sqrt(abs(hgb)))+1e-6),0.5348,0.0123,0.0116,0.25,0.0222,0.049,0.0104,0.0119,0.0106,9
(((((((((hct**2)) * (log(abs(mch)+1))) * (hgb)) * (sqrt(abs(mchc)))) * ((plt**2))) + (log(abs(rdw)+1))) / (abs(rbc)+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) + ((mcv**2)),0.5461,0.0123,0.0118,0.3333,0.0229,0.0518,0.0125,0.0119,0.0111,9
(((((((((mcv**2)) / (abs((hgb**2))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) + ((rbc**2))) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(mchc)+1e-6)) + (rdw)) / (abs((hct**2))+1e-6)) / (abs(mch)+1e-6),0.5855,0.0123,0.0134,0.54,0.0262,0.0611,0.0118,0.0129,0.013,9
(log(abs(rdw)+1)) / (abs(log(abs(mchc)+1))+1e-6),0.5937,0.0123,0.0133,0.7267,0.0261,0.0619,0.0123,0.0139,0.0132,2
((hgb**2)) + (sqrt(abs(mcv))),0.569,0.0123,0.0127,0.7,0.0249,0.0592,0.0122,0.0123,0.0124,2
(((((log(abs(wbc)+1)) * ((hgb**2))) + (sqrt(abs(mch)))) / (abs(sqrt(abs(rdw)))+1e-6)) - (rbc)) + (sqrt(abs(mcv))),0.5776,0.0123,0.0129,0.6167,0.0254,0.0597,0.0117,0.0133,0.0123,6
(((((((((hgb**2)) + (mchc)) + (sqrt(abs(plt)))) + ((wbc**2))) - (rbc)) - (mch)) - (rdw)) * ((hct**2))) - (mcv),0.5687,0.0123,0.0126,0.6433,0.0247,0.0584,0.012,0.0133,0.0121,9
((((((((plt) - (log(abs(mcv)+1))) - (sqrt(abs(mch)))) * (log(abs(hgb)+1))) / (abs(log(abs(wbc)+1))+1e-6)) + (mchc)) / (abs(rdw)+1e-6)) - (sqrt(abs(rbc)))) + (sqrt(abs(hct))),0.5287,0.0123,0.0115,0.2833,0.0221,0.0495,0.0111,0.0111,0.011,9
(((((plt) / (abs(sqrt(abs(mch)))+1e-6)) + (log(abs(rdw)+1))) * (wbc)) / (abs(sqrt(abs(mchc)))+1e-6)) - ((hgb**2)),0.5625,0.0123,0.0114,0.7333,0.0224,0.0535,0.013,0.0121,0.0113,6
(sqrt(abs(plt))) + ((hgb**2)),0.5648,0.0123,0.0123,0.6567,0.0242,0.0574,0.0116,0.0121,0.0123,2
((((((((rdw) / (abs(log(abs(hgb)+1))+1e-6)) + (sqrt(abs(rbc)))) + (log(abs(plt)+1))) - (sqrt(abs(mch)))) - (log(abs(hct)+1))) - (mchc)) / (abs(wbc)+1e-6)) + (mcv),0.514,0.0123,0.0105,0.1967,0.02,0.0434,0.0102,0.0104,0.0108,9
(((((((((hct**2)) - (plt)) * ((wbc**2))) * ((mch**2))) * (sqrt(abs(rbc)))) - ((rdw**2))) + ((mchc**2))) + (sqrt(abs(mcv)))) / (abs(log(abs(hgb)+1))+1e-6),0.5503,0.0123,0.0122,0.5667,0.024,0.0564,0.0128,0.0125,0.0113,9
(mch) - (sqrt(abs(mcv))),0.5395,0.0123,0.0124,0.1833,0.0233,0.0488,0.0125,0.0114,0.0108,2
((((((((mcv) / (abs(wbc)+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) - (plt)) + ((rdw**2))) * ((mch**2))) / (abs(sqrt(abs(hgb)))+1e-6)) * ((mchc**2))) + (log(abs(rbc)+1)),0.5268,0.0123,0.0136,0.2767,0.026,0.0569,0.0137,0.0112,0.0103,9
(((((((((plt**2)) * (log(abs(hct)+1))) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs((mcv**2))+1e-6)) / (abs(hgb)+1e-6)) + (wbc)) - (log(abs(rdw)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) - ((mch**2)),0.5371,0.0123,0.0122,0.17,0.0227,0.0473,0.0123,0.0112,0.0109,9
(rbc) * ((mcv**2)),0.5621,0.0123,0.0124,0.6367,0.0243,0.0576,0.0114,0.0136,0.012,2
((((((((sqrt(abs(mch))) - (log(abs(mchc)+1))) / (abs(log(abs(hct)+1))+1e-6)) * (wbc)) / (abs(sqrt(abs(plt)))+1e-6)) + ((mcv**2))) * (rbc)) - (sqrt(abs(rdw)))) + ((hgb**2)),0.5622,0.0123,0.0125,0.6367,0.0245,0.0579,0.0114,0.0135,0.012,9
((((((((rdw) + ((plt**2))) + ((rbc**2))) + (sqrt(abs(hgb)))) - (log(abs(hct)+1))) / (abs((mch**2))+1e-6)) - (mchc)) * (log(abs(mcv)+1))) * (log(abs(wbc)+1)),0.5551,0.0123,0.0125,0.36,0.0242,0.055,0.0129,0.0125,0.0111,9
(((((log(abs(mcv)+1)) + ((rdw**2))) / (abs(log(abs(plt)+1))+1e-6)) - (log(abs(hgb)+1))) + (sqrt(abs(mch)))) - (log(abs(wbc)+1)),0.589,0.0123,0.0135,0.7167,0.0265,0.0627,0.0124,0.0133,0.0129,6
(((((((((wbc**2)) * (plt)) - (sqrt(abs(mch)))) - (rdw)) * (sqrt(abs(hgb)))) / (abs(mcv)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs((hct**2))+1e-6)) - (log(abs(rbc)+1)),0.568,0.0123,0.0117,0.8333,0.0232,0.0556,0.0128,0.012,0.0119,9
(rbc) - (log(abs(wbc)+1)),0.5676,0.0123,0.0121,0.76,0.0238,0.0569,0.0121,0.0123,0.0119,2
(((((((((mch**2)) - (rbc)) + (sqrt(abs(mcv)))) - (log(abs(mchc)+1))) / (abs(log(abs(rdw)+1))+1e-6)) - (plt)) / (abs(sqrt(abs(hct)))+1e-6)) + (log(abs(wbc)+1))) * (hgb),0.5504,0.0123,0.012,0.4467,0.0233,0.054,0.0131,0.0119,0.0112,9
(sqrt(abs(hgb))) / (abs(sqrt(abs(rbc)))+1e-6),0.5382,0.0123,0.0119,0.1667,0.0223,0.0464,0.0126,0.0114,0.011,2
(((((((((hct**2)) + (sqrt(abs(plt)))) * (log(abs(mchc)+1))) * (rdw)) / (abs((mch**2))+1e-6)) - (log(abs(rbc)+1))) + (wbc)) * ((mcv**2))) - (log(abs(hgb)+1)),0.5531,0.0123,0.0125,0.59,0.0244,0.0574,0.0124,0.0133,0.0112,9
((((((((log(abs(hgb)+1)) + ((mch**2))) - (mchc)) + (sqrt(abs(rdw)))) * (hct)) * (wbc)) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(mcv)+1e-6)) / (abs(log(abs(rbc)+1))+1e-6),0.5423,0.0123,0.0116,0.5733,0.0228,0.0538,0.0122,0.0117,0.0111,9
(sqrt(abs(rbc))) / (abs(sqrt(abs(hgb)))+1e-6),0.5383,0.0123,0.0119,0.1667,0.0223,0.0464,0.0126,0.0114,0.011,2
(sqrt(abs(wbc))) + ((mch**2)),0.5372,0.0123,0.0119,0.1667,0.0222,0.0463,0.012,0.0114,0.0108,2
((mch**2)) - (sqrt(abs(wbc))),0.5373,0.0123,0.0122,0.1633,0.0228,0.0471,0.0124,0.0112,0.0109,2
(((((hct) - (log(abs(rdw)+1))) + (log(abs(mch)+1))) * (log(abs(wbc)+1))) - (log(abs(plt)+1))) * (log(abs(mcv)+1)),0.5645,0.0123,0.0122,0.68,0.0239,0.0568,0.0124,0.0129,0.0119,6
(mcv) + ((mch**2)),0.5366,0.0123,0.0123,0.1767,0.023,0.048,0.012,0.0112,0.0108,2
((((((((hct) + (log(abs(mchc)+1))) - (mch)) - (wbc)) * ((rdw**2))) + (sqrt(abs(hgb)))) * (mcv)) - (sqrt(abs(plt)))) + (rbc),0.5617,0.0123,0.012,0.69,0.0236,0.0562,0.0132,0.0122,0.0116,9
((((((((log(abs(rbc)+1)) * (mch)) - (mcv)) / (abs((mchc**2))+1e-6)) + (log(abs(plt)+1))) - ((hgb**2))) - (sqrt(abs(wbc)))) * (sqrt(abs(rdw)))) / (abs(log(abs(hct)+1))+1e-6),0.5531,0.0123,0.0117,0.6933,0.023,0.0549,0.0112,0.0124,0.0117,9
(log(abs(mchc)+1)) + (mch),0.5377,0.0123,0.0122,0.17,0.0228,0.0474,0.0123,0.0112,0.0108,2
(hct) - (sqrt(abs(wbc))),0.5761,0.0123,0.0126,0.67,0.0248,0.0586,0.0121,0.0132,0.0121,2
((((((((sqrt(abs(hgb))) + (sqrt(abs(rdw)))) - (sqrt(abs(mch)))) + (sqrt(abs(mchc)))) + (rbc)) - (hct)) + (plt)) - (sqrt(abs(mcv)))) * (sqrt(abs(wbc))),0.5539,0.0123,0.012,0.4833,0.0234,0.0546,0.0122,0.0118,0.0111,9
(log(abs(rbc)+1)) - ((mch**2)),0.5383,0.0123,0.0124,0.17,0.0231,0.0479,0.0123,0.0115,0.0108,2
(((((((sqrt(abs(rbc))) / (abs((mchc**2))+1e-6)) * ((plt**2))) + (sqrt(abs(wbc)))) - ((hct**2))) * (hgb)) / (abs(log(abs(mcv)+1))+1e-6)) * ((rdw**2)),0.5481,0.0123,0.0111,0.6933,0.0218,0.0521,0.0123,0.0124,0.011,8
((log(abs(mchc)+1)) * (log(abs(wbc)+1))) + ((mch**2)),0.5373,0.0123,0.0119,0.1667,0.0222,0.0463,0.012,0.0114,0.0108,3
((rdw) * (sqrt(abs(mch)))) - ((hgb**2)),0.5855,0.0123,0.013,0.6533,0.0256,0.0604,0.0131,0.0126,0.013,3
(((mch**2)) + (log(abs(rbc)+1))) * (log(abs(mchc)+1)),0.5387,0.0123,0.0126,0.1967,0.0236,0.0501,0.0124,0.0114,0.0109,3
(((((((plt) - (log(abs(hgb)+1))) - (log(abs(rbc)+1))) / (abs(hct)+1e-6)) + (sqrt(abs(mcv)))) - (sqrt(abs(mchc)))) / (abs((wbc**2))+1e-6)) / (abs(log(abs(mch)+1))+1e-6),0.5464,0.0123,0.0123,0.4767,0.0239,0.0556,0.0124,0.0124,0.0111,8
(((((((log(abs(rdw)+1)) / (abs((mch**2))+1e-6)) * ((hgb**2))) - (hct)) - ((mcv**2))) + ((wbc**2))) - ((rbc**2))) * ((mchc**2)),0.5356,0.0123,0.0131,0.2,0.0246,0.0518,0.0119,0.0112,0.0108,8
((((((hgb**2)) * (mcv)) + (mch)) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) * (log(abs(rdw)+1)),0.5524,0.0123,0.0128,0.5367,0.025,0.0585,0.0129,0.0126,0.011,6
(((mch**2)) + (sqrt(abs(rbc)))) - (mchc),0.5368,0.0123,0.0121,0.17,0.0226,0.0472,0.0119,0.0111,0.0108,3
(((mch**2)) + (sqrt(abs(hct)))) + (sqrt(abs(plt))),0.5389,0.0123,0.0123,0.1567,0.0227,0.0467,0.0123,0.0112,0.0109,3
(((((((log(abs(mch)+1)) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6)) * ((wbc**2))) + (mcv)) - (hgb)) * ((mchc**2))) / (abs(sqrt(abs(plt)))+1e-6),0.5328,0.0123,0.0131,0.2967,0.025,0.0556,0.013,0.0111,0.0108,8
(((((((log(abs(hct)+1)) * ((mcv**2))) * (hgb)) / (abs(mchc)+1e-6)) + (log(abs(rdw)+1))) + (sqrt(abs(plt)))) - (log(abs(mch)+1))) * (sqrt(abs(rbc))),0.5644,0.0123,0.0124,0.61,0.0242,0.0571,0.0115,0.0136,0.0121,8
((((hgb**2)) / (abs(sqrt(abs(mch)))+1e-6)) - (rdw)) * (mchc),0.5857,0.0123,0.0129,0.6567,0.0254,0.06,0.0133,0.0125,0.0131,4
((((sqrt(abs(wbc))) + (sqrt(abs(mcv)))) * (sqrt(abs(hgb)))) * (log(abs(rdw)+1))) * (sqrt(abs(rbc))),0.5616,0.0123,0.0121,0.66,0.0237,0.0563,0.0119,0.0129,0.0116,5
((((sqrt(abs(wbc))) * ((rdw**2))) / (abs((mchc**2))+1e-6)) - ((mch**2))) - (mcv),0.5365,0.0123,0.0123,0.1767,0.023,0.0481,0.0119,0.0112,0.0108,5
(((((rbc**2)) / (abs(sqrt(abs(mchc)))+1e-6)) * ((mcv**2))) * (wbc)) + ((hgb**2)),0.5606,0.0123,0.0125,0.5933,0.0245,0.0577,0.013,0.0125,0.0116,5
((((mchc) * (log(abs(wbc)+1))) + (sqrt(abs(mcv)))) + (sqrt(abs(rdw)))) - ((mch**2)),0.5362,0.0123,0.0133,0.2133,0.0251,0.0533,0.0126,0.0114,0.0109,5
((((sqrt(abs(mch))) / (abs(sqrt(abs(hct)))+1e-6)) * (sqrt(abs(plt)))) * (log(abs(rbc)+1))) / (abs(rdw)+1e-6),0.5257,0.0123,0.0114,0.53,0.0224,0.0526,0.012,0.0112,0.0105,5
((((sqrt(abs(rdw))) * (log(abs(plt)+1))) - (log(abs(rbc)+1))) - (sqrt(abs(wbc)))) / (abs(mch)+1e-6),0.5722,0.0123,0.0127,0.61,0.025,0.0588,0.0122,0.0131,0.0122,5
((((hgb) - (log(abs(rdw)+1))) - ((mchc**2))) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6),0.5497,0.0123,0.013,0.43,0.0252,0.0579,0.0116,0.0128,0.0112,5
((((((((wbc**2)) * ((rbc**2))) - (mcv)) / (abs(sqrt(abs(plt)))+1e-6)) - (log(abs(rdw)+1))) * ((hgb**2))) - ((hct**2))) - (mch),0.5679,0.0123,0.0129,0.59,0.0253,0.0593,0.0127,0.0134,0.0117,8
((((((hct**2)) + (log(abs(mch)+1))) * (sqrt(abs(mchc)))) * (hgb)) + (mcv)) - (log(abs(rbc)+1)),0.5748,0.0123,0.0129,0.69,0.0253,0.0599,0.0124,0.0125,0.0124,6
((((((rdw) - (plt)) - ((hct**2))) / (abs(mcv)+1e-6)) - (log(abs(hgb)+1))) * (sqrt(abs(rbc)))) - (log(abs(wbc)+1)),0.5734,0.0123,0.0127,0.63,0.0249,0.0587,0.0119,0.013,0.0122,7
(((hct) / (abs(hgb)+1e-6)) + ((mch**2))) - (log(abs(plt)+1)),0.5361,0.0123,0.0121,0.17,0.0226,0.0471,0.0121,0.0112,0.0108,4
(mch) + (log(abs(mcv)+1)),0.5368,0.0123,0.0123,0.1767,0.0229,0.048,0.012,0.0112,0.0108,2
(hgb) + (sqrt(abs(rdw))),0.5614,0.0123,0.0121,0.6867,0.0238,0.0565,0.0115,0.0125,0.0118,2
(((log(abs(wbc)+1)) * (log(abs(hgb)+1))) - (hct)) + (sqrt(abs(rbc))),0.5742,0.0123,0.0125,0.66,0.0246,0.0582,0.012,0.0132,0.0121,4
((((((log(abs(mch)+1)) * (log(abs(mcv)+1))) * (sqrt(abs(hgb)))) + (log(abs(plt)+1))) * ((hct**2))) + ((rbc**2))) - (sqrt(abs(wbc))),0.573,0.0123,0.0132,0.6467,0.0258,0.0609,0.0122,0.0131,0.0122,7
(((((((mchc**2)) * (rdw)) - ((plt**2))) * (rbc)) - (wbc)) * (sqrt(abs(mch)))) + (log(abs(mcv)+1)),0.5536,0.0123,0.0126,0.43,0.0244,0.0563,0.0128,0.0125,0.0112,7
(((((hgb**2)) + (rdw)) * (log(abs(mchc)+1))) - (log(abs(mcv)+1))) * (log(abs(hct)+1)),0.5672,0.0123,0.0124,0.6867,0.0245,0.058,0.0124,0.0121,0.0124,5
(log(abs(wbc)+1)) / (abs((mch**2))+1e-6),0.5359,0.0123,0.0121,0.3667,0.0235,0.0535,0.0119,0.0117,0.0109,2
(((((log(abs(wbc)+1)) * (sqrt(abs(mcv)))) - (mchc)) * (sqrt(abs(rbc)))) + ((hgb**2))) - (log(abs(rdw)+1)),0.5726,0.0123,0.0125,0.6933,0.0246,0.0583,0.0115,0.0129,0.0122,6
((mcv**2)) * (rbc),0.5621,0.0123,0.0124,0.6367,0.0243,0.0576,0.0114,0.0136,0.012,2
((mch**2)) * (log(abs(mchc)+1)),0.5388,0.0123,0.0125,0.1967,0.0236,0.05,0.0124,0.0113,0.0109,2
(hgb) / (abs(rbc)+1e-6),0.5382,0.0123,0.0119,0.1667,0.0223,0.0464,0.0126,0.0114,0.011,2
(log(abs(mchc)+1)) * ((hgb**2)),0.5676,0.0123,0.0126,0.7033,0.0247,0.0587,0.0122,0.0122,0.0124,2
(sqrt(abs(mchc))) * (sqrt(abs(mcv))),0.5367,0.0123,0.0125,0.1767,0.0234,0.0488,0.0118,0.0114,0.0108,2
((((((((sqrt(abs(hct))) + (log(abs(hgb)+1))) - ((rbc**2))) * (mcv)) - ((rdw**2))) * (sqrt(abs(plt)))) + (log(abs(mch)+1))) / (abs(sqrt(abs(wbc)))+1e-6)) + (sqrt(abs(mchc))),0.5409,0.0123,0.0116,0.5767,0.0227,0.0537,0.0112,0.0116,0.0112,9
((((((((log(abs(mcv)+1)) - (log(abs(mchc)+1))) / (abs(plt)+1e-6)) - (log(abs(hct)+1))) + (rdw)) + ((mch**2))) - (sqrt(abs(wbc)))) + ((rbc**2))) - (sqrt(abs(hgb))),0.5359,0.0123,0.0119,0.1633,0.0221,0.0459,0.012,0.0112,0.0108,9
((mch**2)) + (mcv),0.5366,0.0123,0.0123,0.1767,0.023,0.048,0.012,0.0112,0.0108,2
(((hct) - (log(abs(mchc)+1))) / (abs((plt**2))+1e-6)) - (sqrt(abs(mch))),0.5387,0.0123,0.0122,0.1667,0.0228,0.0473,0.0123,0.0114,0.0109,4
((((((((hct**2)) / (abs((rbc**2))+1e-6)) - (sqrt(abs(mch)))) + ((plt**2))) * (hgb)) + (mchc)) / (abs((rdw**2))+1e-6)) / (abs((wbc**2))+1e-6),0.5268,0.0123,0.0104,0.33,0.0201,0.0461,0.0124,0.0112,0.0106,8
(((sqrt(abs(rdw))) * (log(abs(plt)+1))) / (abs((mch**2))+1e-6)) * (hgb),0.5298,0.0123,0.0114,0.58,0.0225,0.0531,0.0109,0.0117,0.0107,4
((sqrt(abs(rbc))) * (sqrt(abs(mcv)))) - ((hgb**2)),0.5684,0.0123,0.0127,0.6967,0.0249,0.059,0.0124,0.0123,0.0125,3
(((((((mchc) - (log(abs(rbc)+1))) - ((wbc**2))) / (abs((plt**2))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6)) - (log(abs(mcv)+1))) - (log(abs(hct)+1))) - (hgb),0.5695,0.0123,0.0127,0.7033,0.0249,0.0591,0.0124,0.0123,0.0124,8
((((((hgb**2)) * (sqrt(abs(rbc)))) - ((rdw**2))) / (abs((plt**2))+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs(hct)+1e-6),0.587,0.0123,0.013,0.7133,0.0256,0.0607,0.0112,0.0133,0.013,6
(((sqrt(abs(hgb))) / (abs(sqrt(abs(hct)))+1e-6)) + (sqrt(abs(mchc)))) + ((mch**2)),0.5376,0.0123,0.012,0.1633,0.0223,0.0463,0.0123,0.0112,0.0108,4
(((((sqrt(abs(mcv))) * (sqrt(abs(rbc)))) / (abs(hct)+1e-6)) + ((mchc**2))) / (abs(plt)+1e-6)) + ((mch**2)),0.5358,0.0123,0.0122,0.16,0.0227,0.0468,0.012,0.0112,0.0108,6
(((((((mchc) - (sqrt(abs(hgb)))) - (rdw)) / (abs(plt)+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) + (log(abs(rbc)+1))) - ((mch**2))) + (log(abs(wbc)+1)),0.5375,0.0123,0.0125,0.1667,0.0232,0.048,0.0124,0.0112,0.0109,8
(((((((hgb**2)) * (sqrt(abs(rbc)))) - (log(abs(wbc)+1))) + (plt)) / (abs(log(abs(mcv)+1))+1e-6)) * ((rdw**2))) - (sqrt(abs(mch))),0.5624,0.0123,0.0122,0.6667,0.0239,0.0567,0.0137,0.012,0.0114,7
(((sqrt(abs(wbc))) / (abs(log(abs(mchc)+1))+1e-6)) * ((hgb**2))) + (hct),0.5696,0.0123,0.0126,0.65,0.0247,0.0585,0.0116,0.0129,0.0121,4
((((((log(abs(wbc)+1)) - (sqrt(abs(mcv)))) / (abs(sqrt(abs(mchc)))+1e-6)) + (sqrt(abs(rdw)))) / (abs(mch)+1e-6)) + ((hgb**2))) - (rbc),0.5685,0.0123,0.0127,0.7,0.0249,0.0592,0.0123,0.0122,0.0125,7
((((((((rdw**2)) / (abs((wbc**2))+1e-6)) * (sqrt(abs(plt)))) * (mch)) / (abs(log(abs(mcv)+1))+1e-6)) / (abs((hgb**2))+1e-6)) / (abs(mchc)+1e-6)) * ((hct**2)),0.5549,0.0123,0.0121,0.5933,0.0238,0.056,0.0137,0.0122,0.0112,8
(((log(abs(wbc)+1)) * (log(abs(mcv)+1))) + ((mch**2))) + (mchc),0.5375,0.0123,0.012,0.16,0.0223,0.046,0.0123,0.0114,0.0108,4
((((((plt) - (sqrt(abs(mcv)))) / (abs(log(abs(rdw)+1))+1e-6)) - (sqrt(abs(mchc)))) - (log(abs(hct)+1))) - (wbc)) * (sqrt(abs(rbc))),0.5508,0.0123,0.0125,0.48,0.0244,0.0566,0.0122,0.0124,0.0112,7
((((((wbc) + ((hct**2))) * (log(abs(mcv)+1))) + ((mch**2))) / (abs(rdw)+1e-6)) - (rbc)) * ((hgb**2)),0.584,0.0123,0.0136,0.6733,0.0268,0.0631,0.0125,0.0129,0.0129,7
((((rdw**2)) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) / (abs(wbc)+1e-6),0.5634,0.0123,0.0121,0.6633,0.0238,0.0565,0.0128,0.0127,0.0119,4
((mchc**2)) * ((mcv**2)),0.5367,0.0123,0.0125,0.1767,0.0234,0.0488,0.0118,0.0114,0.0108,2
(((((((((mchc**2)) - ((mch**2))) - (rdw)) * (sqrt(abs(hct)))) + (sqrt(abs(mcv)))) / (abs(log(abs(hgb)+1))+1e-6)) + (wbc)) + (sqrt(abs(rbc)))) / (abs(plt)+1e-6),0.551,0.0123,0.012,0.49,0.0234,0.0546,0.0114,0.012,0.0114,9
((((((rbc**2)) * (sqrt(abs(mcv)))) / (abs(log(abs(rdw)+1))+1e-6)) * (sqrt(abs(hgb)))) * ((mch**2))) * (log(abs(hct)+1)),0.5736,0.0123,0.0126,0.6333,0.0246,0.0582,0.0124,0.0125,0.0123,6
