formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
(sqrt(abs(plt))) / (abs(sqrt(abs(hgb)))+1e-6),0.5056,0.0064,0.0066,0.0617,0.0119,0.0231,0.0067,0.0054,0.0054,2
(rdw) / (abs(sqrt(abs(wbc)))+1e-6),0.5317,0.0064,0.0063,0.5679,0.0124,0.0301,0.0066,0.0059,0.0059,2
((((((sqrt(abs(plt))) / (abs(sqrt(abs(rdw)))+1e-6)) - (hct)) + ((mchc**2))) - (mcv)) * (log(abs(wbc)+1))) / (abs((mch**2))+1e-6),0.5066,0.0064,0.0055,0.9938,0.011,0.027,0.0067,0.0056,0.0054,7
(log(abs(plt)+1)) + (sqrt(abs(wbc))),0.501,0.0064,0.0082,0.142,0.0155,0.0333,0.0064,0.0052,0.0054,2
(rbc) * (hct),0.5408,0.0064,0.0064,0.6173,0.0127,0.0308,0.0059,0.0064,0.0057,2
((((((((mch**2)) - (plt)) / (abs(wbc)+1e-6)) + (mcv)) * (log(abs(mchc)+1))) + ((rdw**2))) - (log(abs(hgb)+1))) / (abs(hct)+1e-6),0.5505,0.0064,0.0062,0.5494,0.0123,0.0297,0.0064,0.0064,0.006,8
((mchc) / (abs(log(abs(wbc)+1))+1e-6)) * (sqrt(abs(mcv))),0.5356,0.0064,0.0061,0.463,0.012,0.029,0.0075,0.0062,0.0058,3
((((((((sqrt(abs(mcv))) + ((hct**2))) + (wbc)) / (abs(rdw)+1e-6)) - (log(abs(hgb)+1))) * (plt)) * (sqrt(abs(mch)))) * (rbc)) * ((mchc**2)),0.5136,0.0064,0.0061,0.2716,0.0119,0.0279,0.0061,0.0057,0.0053,9
((((sqrt(abs(mch))) - (log(abs(rdw)+1))) / (abs((hct**2))+1e-6)) * (log(abs(mcv)+1))) * (sqrt(abs(hgb))),0.5525,0.0064,0.0064,0.5,0.0127,0.0305,0.0063,0.0066,0.006,5
((((wbc) * ((mch**2))) / (abs((hct**2))+1e-6)) - (sqrt(abs(plt)))) / (abs(mchc)+1e-6),0.5334,0.0064,0.0066,0.4753,0.013,0.0312,0.0069,0.0061,0.0057,5
(((((rdw**2)) - (log(abs(rbc)+1))) + (log(abs(hgb)+1))) * (log(abs(wbc)+1))) + (mcv),0.5451,0.0064,0.006,0.784,0.0119,0.0292,0.0064,0.0064,0.006,5
((((mch) + ((hgb**2))) - ((rdw**2))) - (log(abs(wbc)+1))) - ((rbc**2)),0.5461,0.0064,0.006,0.7469,0.012,0.0292,0.0068,0.0063,0.0061,5
(((((mcv**2)) - ((rdw**2))) - (wbc)) - (sqrt(abs(hct)))) / (abs(sqrt(abs(plt)))+1e-6),0.5119,0.0064,0.0095,0.0432,0.0156,0.0253,0.0062,0.0056,0.0055,5
((((log(abs(hgb)+1)) - ((mcv**2))) + (sqrt(abs(hct)))) - ((rbc**2))) - (sqrt(abs(plt))),0.5258,0.0064,0.0058,0.7407,0.0114,0.0279,0.0067,0.0058,0.0058,5
((((wbc) / (abs(sqrt(abs(mch)))+1e-6)) + (rdw)) * (log(abs(mcv)+1))) / (abs(log(abs(hgb)+1))+1e-6),0.5445,0.0064,0.0061,0.8457,0.012,0.0294,0.0065,0.0059,0.0061,5
(((log(abs(rdw)+1)) / (abs(sqrt(abs(wbc)))+1e-6)) * (sqrt(abs(mchc)))) - (rbc),0.5394,0.0064,0.0061,0.4877,0.012,0.0289,0.0064,0.006,0.0061,4
(((mcv) + (plt)) - ((rdw**2))) - (sqrt(abs(hct))),0.5148,0.0064,0.0068,0.3827,0.0133,0.0315,0.0069,0.006,0.0053,4
((((rdw**2)) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) / (abs(wbc)+1e-6),0.532,0.0064,0.0057,0.7284,0.0114,0.0279,0.0064,0.0059,0.0058,4
((((rbc) + (log(abs(plt)+1))) - (log(abs(wbc)+1))) * ((mchc**2))) + (sqrt(abs(hgb))),0.5327,0.0064,0.0059,0.4198,0.0117,0.028,0.0072,0.0058,0.0059,5
((((hgb) / (abs((rbc**2))+1e-6)) / (abs(wbc)+1e-6)) * (mchc)) / (abs(sqrt(abs(mcv)))+1e-6),0.5358,0.0064,0.0063,0.4074,0.0123,0.0295,0.0059,0.0059,0.0059,5
(((((((mchc**2)) / (abs((wbc**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) * (log(abs(rdw)+1))) * (hgb)) / (abs(hct)+1e-6)) + (plt),0.5047,0.0064,0.0061,0.4383,0.012,0.0289,0.0067,0.0058,0.0052,7
((((((plt) - (sqrt(abs(mcv)))) / (abs(log(abs(rdw)+1))+1e-6)) - (sqrt(abs(mchc)))) - (log(abs(hct)+1))) - (wbc)) * (sqrt(abs(rbc))),0.5028,0.0064,0.0073,0.1543,0.0139,0.0307,0.0065,0.0058,0.0051,7
((((((sqrt(abs(hgb))) - (log(abs(rbc)+1))) + (mchc)) * (sqrt(abs(hct)))) / (abs(sqrt(abs(wbc)))+1e-6)) * (log(abs(rdw)+1))) + (mcv),0.5241,0.0064,0.0059,0.6481,0.0116,0.0284,0.0073,0.0059,0.0059,7
(sqrt(abs(hgb))) * (log(abs(plt)+1)),0.5023,0.0064,0.0063,0.2469,0.0122,0.0285,0.0059,0.0055,0.0052,2
(sqrt(abs(rdw))) / (abs(hct)+1e-6),0.5548,0.0064,0.0064,0.6605,0.0126,0.0307,0.0067,0.0068,0.006,2
(mcv) / (abs((hgb**2))+1e-6),0.5126,0.0064,0.0055,1.0,0.011,0.0271,0.0053,0.0059,0.0056,2
(((((((mcv) - (log(abs(plt)+1))) * (log(abs(hgb)+1))) * (sqrt(abs(mchc)))) / (abs(sqrt(abs(wbc)))+1e-6)) + (rbc)) * (mch)) - (log(abs(hct)+1)),0.5233,0.0064,0.0058,0.5123,0.0115,0.0278,0.0079,0.0058,0.0058,8
(((((sqrt(abs(hgb))) + ((rbc**2))) - (plt)) * (log(abs(hct)+1))) + (sqrt(abs(mch)))) - ((mcv**2)),0.5177,0.0064,0.0057,0.7099,0.0113,0.0277,0.0069,0.0056,0.0056,6
(((((plt) * (log(abs(rdw)+1))) - ((hgb**2))) + ((hct**2))) / (abs(log(abs(wbc)+1))+1e-6)) * (mcv),0.5255,0.0064,0.0055,0.9938,0.011,0.027,0.0065,0.0061,0.0055,6
(((((log(abs(rbc)+1)) / (abs((mch**2))+1e-6)) * (rdw)) - (sqrt(abs(hgb)))) * (log(abs(mcv)+1))) - (mchc),0.5535,0.0064,0.0066,0.5185,0.013,0.0314,0.0065,0.0065,0.0063,6
((rbc) + (mcv)) - (sqrt(abs(hct))),0.5268,0.0064,0.0058,0.7099,0.0115,0.028,0.0066,0.0057,0.0059,3
((sqrt(abs(mcv))) * (log(abs(hct)+1))) + (log(abs(mch)+1)),0.5341,0.0064,0.004,0.0062,0.0049,0.0056,0.0063,0.0059,0.0059,3
(((mcv**2)) + (log(abs(plt)+1))) + (hgb),0.5252,0.0064,0.0057,0.7037,0.0114,0.0278,0.0067,0.0057,0.0058,3
(((((log(abs(rdw)+1)) + (mchc)) / (abs(log(abs(hct)+1))+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) - (log(abs(mcv)+1))) / (abs((mch**2))+1e-6),0.5436,0.0064,0.0065,0.5,0.0127,0.0307,0.0058,0.0065,0.0062,6
((((((log(abs(plt)+1)) - (log(abs(mchc)+1))) / (abs(sqrt(abs(rdw)))+1e-6)) + (mcv)) + ((mch**2))) * (sqrt(abs(rbc)))) / (abs(log(abs(wbc)+1))+1e-6),0.5265,0.0064,0.0056,0.5247,0.011,0.0267,0.0073,0.0059,0.0059,7
(sqrt(abs(mchc))) + (log(abs(rbc)+1)),0.5507,0.0064,0.0064,0.3519,0.0126,0.0298,0.0071,0.0063,0.0061,2
(((((((mchc**2)) / (abs(sqrt(abs(mcv)))+1e-6)) - ((hct**2))) / (abs((wbc**2))+1e-6)) * (mch)) + (plt)) * (sqrt(abs(rbc))),0.5009,0.0064,0.0077,0.0247,0.0117,0.0171,0.0057,0.0055,0.0055,7
(((mcv) + (log(abs(hgb)+1))) - (sqrt(abs(wbc)))) - (log(abs(rdw)+1)),0.5226,0.0064,0.0057,0.7407,0.0113,0.0276,0.0066,0.0056,0.0057,4
((((sqrt(abs(hgb))) / (abs(sqrt(abs(rdw)))+1e-6)) * (log(abs(mch)+1))) - (sqrt(abs(plt)))) * (sqrt(abs(hct))),0.5013,0.0064,0.0068,0.037,0.0115,0.0196,0.0066,0.0056,0.0053,5
((((((((mchc) * (log(abs(wbc)+1))) / (abs(sqrt(abs(hgb)))+1e-6)) - (mch)) - (sqrt(abs(plt)))) / (abs(log(abs(rbc)+1))+1e-6)) * (log(abs(mcv)+1))) / (abs(log(abs(rdw)+1))+1e-6)) - (hct),0.5262,0.0064,0.0,0.0,0.0,0.0,0.0067,0.0061,0.0055,9
((((((sqrt(abs(plt))) - (log(abs(mcv)+1))) * (sqrt(abs(hct)))) * ((hgb**2))) * (sqrt(abs(mch)))) * (log(abs(rbc)+1))) * (log(abs(wbc)+1)),0.5107,0.0064,0.0055,0.1728,0.0106,0.0243,0.0065,0.0059,0.0054,7
(((((((sqrt(abs(wbc))) - (log(abs(mcv)+1))) + (sqrt(abs(mch)))) + (rbc)) - (log(abs(plt)+1))) - (rdw)) / (abs(sqrt(abs(hgb)))+1e-6)) * (hct),0.5439,0.0064,0.0058,0.8333,0.0115,0.0282,0.0062,0.0065,0.0061,8
((((((((rdw**2)) / (abs(mch)+1e-6)) * (rbc)) / (abs(sqrt(abs(mchc)))+1e-6)) + (wbc)) + ((hct**2))) * (sqrt(abs(plt)))) - (mcv),0.5314,0.0064,0.0065,0.2531,0.0127,0.0296,0.0067,0.0062,0.0056,8
(((((((sqrt(abs(rdw))) - (sqrt(abs(plt)))) * ((hgb**2))) - (sqrt(abs(hct)))) - (sqrt(abs(wbc)))) - (sqrt(abs(mcv)))) * (sqrt(abs(mchc)))) + (sqrt(abs(rbc))),0.5012,0.0064,0.0065,0.1481,0.0124,0.0276,0.0061,0.0054,0.0052,8
(((((mch) - (sqrt(abs(rdw)))) - ((plt**2))) - (hgb)) * ((rbc**2))) * ((wbc**2)),0.5041,0.0064,0.0059,0.2593,0.0115,0.027,0.0065,0.0053,0.0056,6
(((((((((mch**2)) * (mcv)) + ((wbc**2))) / (abs(mchc)+1e-6)) * ((rdw**2))) - (hct)) - (log(abs(hgb)+1))) * (rbc)) + (plt),0.5415,0.0064,0.0061,0.6235,0.012,0.0293,0.0063,0.0063,0.0062,9
((((((((log(abs(wbc)+1)) * (log(abs(mcv)+1))) + (log(abs(mch)+1))) + (log(abs(hct)+1))) - ((rdw**2))) * (sqrt(abs(mchc)))) - (sqrt(abs(rbc)))) * ((hgb**2))) / (abs(log(abs(plt)+1))+1e-6),0.5372,0.0064,0.006,0.463,0.0119,0.0286,0.007,0.0058,0.0059,9
((((((log(abs(mchc)+1)) * ((plt**2))) + ((hgb**2))) * (log(abs(wbc)+1))) * (rbc)) / (abs(rdw)+1e-6)) - ((mcv**2)),0.5011,0.0064,0.0067,0.1235,0.0127,0.0274,0.0062,0.0055,0.0053,7
((((log(abs(wbc)+1)) / (abs(sqrt(abs(mchc)))+1e-6)) * ((rdw**2))) - (plt)) + ((mcv**2)),0.5257,0.0064,0.0057,0.7469,0.0114,0.0278,0.0061,0.0059,0.0056,5
(((((hct**2)) * (plt)) / (abs(wbc)+1e-6)) / (abs(mcv)+1e-6)) + (rbc),0.5175,0.0064,0.006,0.1173,0.0114,0.0249,0.0065,0.0059,0.0053,5
((((sqrt(abs(mch))) / (abs(rdw)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) * (log(abs(wbc)+1))) / (abs(sqrt(abs(hct)))+1e-6),0.524,0.0064,0.0057,0.5185,0.0113,0.0273,0.0066,0.006,0.0059,5
(((sqrt(abs(hgb))) * (log(abs(mchc)+1))) + (mcv)) + (sqrt(abs(plt))),0.5131,0.0064,0.0055,0.9938,0.011,0.027,0.007,0.0056,0.0054,4
(((hct) * ((rdw**2))) + (mchc)) * (sqrt(abs(mch))),0.5492,0.0064,0.0064,0.4568,0.0125,0.0301,0.0064,0.0063,0.0063,4
((((sqrt(abs(plt))) * (sqrt(abs(hct)))) - ((rdw**2))) + (mch)) - ((hgb**2)),0.5456,0.0064,0.0059,0.5926,0.0117,0.0283,0.0073,0.0063,0.006,5
((((((log(abs(mch)+1)) + ((hct**2))) * (sqrt(abs(hgb)))) - (log(abs(wbc)+1))) / (abs(mchc)+1e-6)) - (mcv)) / (abs(sqrt(abs(plt)))+1e-6),0.5471,0.0064,0.0065,0.6173,0.0129,0.0314,0.0059,0.0067,0.0059,7
((((((hct**2)) / (abs((mchc**2))+1e-6)) + (log(abs(wbc)+1))) - (sqrt(abs(rdw)))) / (abs(log(abs(hgb)+1))+1e-6)) + (mcv),0.5279,0.0064,0.0059,0.7222,0.0117,0.0284,0.0067,0.0058,0.0058,6
((hgb) - (sqrt(abs(rbc)))) - (sqrt(abs(mch))),0.5206,0.0064,0.0055,1.0,0.011,0.0271,0.0058,0.0061,0.0056,3
((((((((rdw**2)) / (abs((rbc**2))+1e-6)) + (sqrt(abs(wbc)))) + (log(abs(mch)+1))) / (abs(log(abs(mchc)+1))+1e-6)) + (mcv)) - (hct)) / (abs((hgb**2))+1e-6),0.5202,0.0064,0.0056,1.0,0.0111,0.0272,0.0053,0.006,0.0057,8
(((((log(abs(rdw)+1)) - (hct)) - (log(abs(wbc)+1))) - ((rbc**2))) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6),0.5451,0.0064,0.0065,0.5988,0.0129,0.0313,0.006,0.0064,0.006,6
(((((sqrt(abs(hgb))) / (abs(log(abs(mchc)+1))+1e-6)) - (log(abs(hct)+1))) + (log(abs(wbc)+1))) + (sqrt(abs(mcv)))) / (abs(log(abs(mch)+1))+1e-6),0.5331,0.0064,0.006,0.4506,0.0118,0.0283,0.0063,0.006,0.0058,6
(((((log(abs(hgb)+1)) + ((hct**2))) + ((rbc**2))) + ((rdw**2))) * (sqrt(abs(plt)))) + ((mchc**2)),0.5243,0.0064,0.0061,0.2778,0.0119,0.028,0.0065,0.0061,0.0055,6
((((((hgb**2)) + ((wbc**2))) + (log(abs(mch)+1))) + ((rdw**2))) / (abs(hct)+1e-6)) + (sqrt(abs(plt))),0.5287,0.0064,0.0057,0.6605,0.0114,0.0278,0.0072,0.0061,0.0056,6
(((rbc**2)) + (wbc)) - (mchc),0.55,0.0064,0.0067,0.3272,0.0132,0.0311,0.0059,0.0064,0.0061,3
(((((log(abs(hct)+1)) * (log(abs(mcv)+1))) + (sqrt(abs(hgb)))) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) + (sqrt(abs(mch))),0.522,0.0064,0.0058,0.4321,0.0115,0.0277,0.0078,0.0057,0.0057,6
(((((rbc**2)) + (log(abs(rdw)+1))) - (mch)) / (abs(sqrt(abs(wbc)))+1e-6)) * (sqrt(abs(hct))),0.5363,0.0064,0.0066,0.3642,0.0129,0.0307,0.0074,0.0058,0.0059,5
(((((((hgb) + (mch)) / (abs((plt**2))+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) - ((hct**2))) - ((wbc**2))) + (sqrt(abs(rdw)))) / (abs((mcv**2))+1e-6),0.5223,0.0064,0.0058,0.5864,0.0115,0.0279,0.0054,0.0058,0.0058,8
(((((((sqrt(abs(rdw))) * (wbc)) + (hgb)) - (sqrt(abs(mchc)))) + (log(abs(mcv)+1))) + (plt)) + (log(abs(mch)+1))) * (log(abs(rbc)+1)),0.5042,0.0064,0.0071,0.1358,0.0136,0.0295,0.0065,0.0057,0.0054,8
((((((((mchc) + (sqrt(abs(rbc)))) - ((mcv**2))) * (log(abs(rdw)+1))) + (hgb)) - ((mch**2))) * (sqrt(abs(hct)))) / (abs(plt)+1e-6)) * (log(abs(wbc)+1)),0.5098,0.0064,0.0061,0.4444,0.012,0.0288,0.0061,0.0057,0.0054,9
((((mch) - (wbc)) * (rdw)) - ((mcv**2))) + (rbc),0.5302,0.0064,0.006,0.7407,0.012,0.0292,0.0065,0.0059,0.0059,5
((((sqrt(abs(rbc))) / (abs(sqrt(abs(hgb)))+1e-6)) - (sqrt(abs(mchc)))) * (hct)) - ((mcv**2)),0.5254,0.0064,0.0058,0.7099,0.0115,0.028,0.0067,0.0057,0.0058,5
(((((((((wbc**2)) + (log(abs(rbc)+1))) + (log(abs(plt)+1))) - (log(abs(mch)+1))) + (sqrt(abs(hgb)))) + ((mcv**2))) * (hct)) / (abs(sqrt(abs(rdw)))+1e-6)) * (sqrt(abs(mchc))),0.5383,0.0064,0.0058,0.6728,0.0116,0.0282,0.0063,0.0062,0.0057,9
((((((wbc) / (abs((rdw**2))+1e-6)) / (abs((rbc**2))+1e-6)) - (log(abs(mchc)+1))) * ((hgb**2))) + (plt)) * (sqrt(abs(mcv))),0.5165,0.0064,0.0058,0.0247,0.0094,0.0149,0.0049,0.0061,0.0058,7
(((((((log(abs(hgb)+1)) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) - ((rbc**2))) * ((plt**2))) + (sqrt(abs(mch)))) * ((wbc**2))) + (rdw),0.5042,0.0064,0.0065,0.2346,0.0127,0.0295,0.0065,0.0054,0.0056,8
(((sqrt(abs(mch))) - (wbc)) + (rdw)) / (abs((mcv**2))+1e-6),0.5284,0.0064,0.0059,0.6173,0.0117,0.0284,0.006,0.0061,0.006,4
(((((((((plt**2)) * (sqrt(abs(hct)))) * (log(abs(hgb)+1))) - (sqrt(abs(mcv)))) - (sqrt(abs(mch)))) / (abs(sqrt(abs(rdw)))+1e-6)) * (mchc)) * (rbc)) - (log(abs(wbc)+1)),0.5044,0.0064,0.0072,0.3457,0.0141,0.0332,0.0071,0.0056,0.0054,9
((((((((sqrt(abs(mch))) / (abs(mcv)+1e-6)) * (sqrt(abs(rbc)))) / (abs(sqrt(abs(rdw)))+1e-6)) - (sqrt(abs(plt)))) + (sqrt(abs(hgb)))) * (sqrt(abs(wbc)))) + (mchc)) / (abs((hct**2))+1e-6),0.5045,0.0064,0.0055,0.4383,0.0108,0.0261,0.0069,0.0055,0.0053,9
(((hct) + (sqrt(abs(mcv)))) / (abs(log(abs(hgb)+1))+1e-6)) + (log(abs(rdw)+1)),0.5574,0.0064,0.0064,0.6481,0.0127,0.0309,0.0065,0.0065,0.006,4
((((((((mch) - (mcv)) + (log(abs(hct)+1))) * (log(abs(plt)+1))) * ((rbc**2))) * ((hgb**2))) - (log(abs(wbc)+1))) + (log(abs(rdw)+1))) + (sqrt(abs(mchc))),0.5346,0.0064,0.0062,0.6173,0.0122,0.0296,0.0061,0.0064,0.0056,9
((mcv) * (sqrt(abs(mchc)))) / (abs((hct**2))+1e-6),0.5465,0.0064,0.0064,0.5864,0.0127,0.0309,0.0062,0.0064,0.0059,3
((((((((rbc**2)) / (abs(sqrt(abs(rdw)))+1e-6)) * (sqrt(abs(wbc)))) - (log(abs(plt)+1))) - (log(abs(hct)+1))) / (abs(log(abs(mchc)+1))+1e-6)) * ((hgb**2))) * ((mcv**2)),0.5452,0.0064,0.0065,0.216,0.0126,0.029,0.0059,0.0063,0.0059,8
(((((((log(abs(rdw)+1)) - (rbc)) / (abs(plt)+1e-6)) - (hct)) / (abs(sqrt(abs(mcv)))+1e-6)) - (log(abs(hgb)+1))) / (abs(sqrt(abs(mch)))+1e-6)) - (log(abs(mchc)+1)),0.5136,0.0064,0.0056,1.0,0.0111,0.0274,0.0055,0.0058,0.0056,8
(((((((sqrt(abs(hct))) - (log(abs(wbc)+1))) + (mch)) + (sqrt(abs(hgb)))) * (log(abs(rbc)+1))) * (sqrt(abs(mchc)))) - ((mcv**2))) - (rdw),0.5264,0.0064,0.0056,0.7407,0.0111,0.0272,0.0067,0.0059,0.0056,8
((((((((mchc**2)) + (log(abs(hgb)+1))) - (log(abs(mcv)+1))) / (abs(mch)+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(wbc)+1e-6)) / (abs(sqrt(abs(hct)))+1e-6)) / (abs(plt)+1e-6),0.5065,0.0064,0.0062,0.2284,0.0122,0.0281,0.0064,0.0053,0.0057,8
(((((((rbc**2)) - ((hct**2))) / (abs((mcv**2))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6)) - ((rdw**2))) * (sqrt(abs(wbc)))) + ((mch**2)),0.5006,0.0064,0.0056,0.2901,0.0109,0.0259,0.0054,0.0054,0.0058,7
((((((mch) / (abs(wbc)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) * ((rbc**2))) / (abs(log(abs(hgb)+1))+1e-6)) * (sqrt(abs(plt)))) * ((rdw**2)),0.508,0.0064,0.0056,0.4753,0.0111,0.0269,0.0064,0.0058,0.0055,7
(((((((hct**2)) / (abs(sqrt(abs(mchc)))+1e-6)) - (log(abs(rdw)+1))) + (log(abs(wbc)+1))) - ((mcv**2))) + (log(abs(hgb)+1))) * (rbc),0.5458,0.0064,0.0062,0.6173,0.0123,0.03,0.0066,0.0065,0.0059,7
((((((log(abs(hgb)+1)) - (log(abs(rbc)+1))) + ((hct**2))) / (abs(log(abs(mcv)+1))+1e-6)) * (sqrt(abs(wbc)))) * (sqrt(abs(plt)))) - ((mch**2)),0.5278,0.0064,0.0066,0.1296,0.0126,0.0275,0.0062,0.0059,0.0061,7
(((((((rbc**2)) - (log(abs(rdw)+1))) * (log(abs(hgb)+1))) * (mchc)) * (log(abs(mcv)+1))) / (abs(sqrt(abs(hct)))+1e-6)) * ((plt**2)),0.5066,0.0064,0.0067,0.2469,0.0131,0.0302,0.0072,0.0056,0.0054,7
((((((log(abs(mch)+1)) / (abs(log(abs(wbc)+1))+1e-6)) + ((mcv**2))) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6)) * (sqrt(abs(hct)))) + ((mchc**2)),0.5314,0.0064,0.0051,0.0123,0.0072,0.0096,0.0067,0.0059,0.0057,7
((((((((sqrt(abs(hgb))) / (abs(mchc)+1e-6)) + (log(abs(mcv)+1))) / (abs(rbc)+1e-6)) / (abs(sqrt(abs(hct)))+1e-6)) * (log(abs(plt)+1))) * (rdw)) / (abs(log(abs(wbc)+1))+1e-6)) + (log(abs(mch)+1)),0.5526,0.0064,0.0063,0.7469,0.0125,0.0305,0.0064,0.0064,0.0062,9
((((((((mcv) * ((rdw**2))) - (plt)) / (abs(sqrt(abs(mchc)))+1e-6)) - (log(abs(hgb)+1))) - (wbc)) / (abs((hct**2))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6)) / (abs(log(abs(mch)+1))+1e-6),0.5504,0.0064,0.0065,0.6852,0.0128,0.0312,0.0063,0.0066,0.0059,9
((((log(abs(rdw)+1)) - (log(abs(wbc)+1))) / (abs(log(abs(rbc)+1))+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) * ((hgb**2)),0.525,0.0064,0.006,0.6914,0.012,0.0292,0.0067,0.006,0.0058,5
(((rbc**2)) + ((mcv**2))) + (wbc),0.5267,0.0064,0.0058,0.716,0.0116,0.0283,0.0068,0.0058,0.0058,3
((mch) + (sqrt(abs(mcv)))) / (abs((hct**2))+1e-6),0.552,0.0064,0.0066,0.5926,0.0132,0.0318,0.0064,0.0066,0.0061,3
((sqrt(abs(wbc))) + (sqrt(abs(mchc)))) / (abs(sqrt(abs(hct)))+1e-6),0.5294,0.0064,0.0056,0.8951,0.0112,0.0274,0.0061,0.0061,0.0055,3
(((rbc) * (hct)) * (log(abs(rdw)+1))) / (abs(hgb)+1e-6),0.5447,0.0064,0.0065,0.5185,0.0128,0.0308,0.0058,0.0064,0.006,4
(((((((sqrt(abs(plt))) / (abs(sqrt(abs(hct)))+1e-6)) + ((hgb**2))) / (abs(log(abs(rdw)+1))+1e-6)) - (mchc)) / (abs(mcv)+1e-6)) + (wbc)) / (abs((mch**2))+1e-6),0.5261,0.0064,0.0061,0.4691,0.012,0.029,0.007,0.006,0.0056,8
((sqrt(abs(hct))) / (abs((plt**2))+1e-6)) - (log(abs(mcv)+1)),0.5244,0.0064,0.0058,0.7099,0.0116,0.0282,0.0068,0.0057,0.0058,3
(((((log(abs(rdw)+1)) * (sqrt(abs(rbc)))) * ((mcv**2))) / (abs(log(abs(wbc)+1))+1e-6)) + (log(abs(mchc)+1))) - (log(abs(hgb)+1)),0.5019,0.0064,0.0077,0.0432,0.0131,0.0225,0.006,0.0055,0.0052,6
(((((plt) - ((mcv**2))) / (abs(log(abs(mchc)+1))+1e-6)) + (mch)) * ((hct**2))) + (sqrt(abs(rdw))),0.5434,0.0064,0.0062,0.5926,0.0123,0.0297,0.0063,0.0063,0.0058,6
(mcv) + (log(abs(wbc)+1)),0.5264,0.0064,0.0059,0.7284,0.0116,0.0284,0.0065,0.0059,0.0058,2
(log(abs(wbc)+1)) / (abs(mchc)+1e-6),0.5425,0.0064,0.0064,0.3704,0.0127,0.0301,0.0064,0.0063,0.0059,2
((((((sqrt(abs(mcv))) + (sqrt(abs(mchc)))) - ((rdw**2))) - (sqrt(abs(plt)))) - (sqrt(abs(hct)))) + (log(abs(mch)+1))) * (log(abs(wbc)+1)),0.5446,0.0064,0.0061,0.8025,0.0121,0.0296,0.006,0.0062,0.006,7
(((hct**2)) * (sqrt(abs(plt)))) + ((mchc**2)),0.5302,0.0064,0.0065,0.2963,0.0128,0.0301,0.0066,0.0061,0.0057,3
((((((((mch) + (sqrt(abs(rbc)))) + (wbc)) + (log(abs(rdw)+1))) - (mchc)) + (sqrt(abs(hct)))) / (abs((plt**2))+1e-6)) * (hgb)) * (sqrt(abs(mcv))),0.5109,0.0064,0.0067,0.0432,0.0116,0.0206,0.0065,0.0058,0.0053,9
(log(abs(hgb)+1)) + ((mcv**2)),0.5251,0.0064,0.0058,0.7099,0.0114,0.0279,0.0065,0.0058,0.0058,2
(((((((((hct**2)) * (mcv)) / (abs(log(abs(mch)+1))+1e-6)) + (rdw)) / (abs((hgb**2))+1e-6)) * (mchc)) - (plt)) + (log(abs(wbc)+1))) / (abs(log(abs(rbc)+1))+1e-6),0.5382,0.0064,0.0063,0.4815,0.0125,0.03,0.0067,0.0062,0.0059,9
((((((log(abs(rbc)+1)) + (hgb)) - (mch)) * ((plt**2))) - ((hct**2))) + (sqrt(abs(wbc)))) / (abs((rdw**2))+1e-6),0.5009,0.0064,0.007,0.3272,0.0138,0.0324,0.0074,0.0053,0.0052,7
((((((log(abs(mch)+1)) + (log(abs(rbc)+1))) / (abs((plt**2))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) * (mchc)) * ((rdw**2))) - ((mcv**2)),0.5253,0.0064,0.0058,0.7099,0.0116,0.0282,0.0068,0.0057,0.0058,7
((((((sqrt(abs(rdw))) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(rbc)+1e-6)) + ((hct**2))) / (abs(wbc)+1e-6)) + ((mcv**2))) + (sqrt(abs(mch))),0.5244,0.0064,0.0058,0.7407,0.0115,0.0282,0.0067,0.0058,0.0058,7
((((((mch) * (wbc)) / (abs(sqrt(abs(rbc)))+1e-6)) + (mchc)) / (abs((hct**2))+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) * (log(abs(plt)+1)),0.5241,0.0064,0.0073,0.0185,0.0105,0.0142,0.0063,0.006,0.0054,7
(((log(abs(rbc)+1)) - (hct)) + (log(abs(hgb)+1))) * ((mcv**2)),0.5372,0.0064,0.006,0.642,0.0119,0.0291,0.0066,0.0061,0.0059,4
