formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
((((((((((((sqrt(abs(eos_pct))) + (log(abs(wbc)+1))) * (rbc)) * (log(abs(rdw)+1))) + (mchc)) * ((neut_pct**2))) / (abs(sqrt(abs(plt)))+1e-6)) * ((mono_pct**2))) - (log(abs(hgb)+1))) * ((mch**2))) + (sqrt(abs(lym_pct)))) * (baso_pct)) / (abs(sqrt(abs(hct)))+1e-6),0.6164,0.0047,0.005,0.8519,0.01,0.0245,0.0044,0.0044,0.005,13
(((((((((((((hgb**2)) + (log(abs(hct)+1))) - (sqrt(abs(neut_pct)))) - ((mono_pct**2))) / (abs(log(abs(mchc)+1))+1e-6)) + (log(abs(baso_pct)+1))) + (log(abs(mch)+1))) - (log(abs(rdw)+1))) - (log(abs(eos_pct)+1))) + ((mcv**2))) - ((plt**2))) - (log(abs(rbc)+1))) * ((lym_pct**2)),0.5636,0.0047,0.0062,0.2222,0.012,0.0277,0.006,0.0039,0.0036,13
((sqrt(abs(plt))) * (log(abs(baso_pct)+1))) * (log(abs(mch)+1)),0.5349,0.0047,0.0038,0.5926,0.0075,0.0183,0.0048,0.0037,0.0032,3
((((((((((((log(abs(mchc)+1)) / (abs(log(abs(lym_pct)+1))+1e-6)) * (neut_pct)) + (sqrt(abs(eos_pct)))) + (wbc)) + (sqrt(abs(mono_pct)))) * ((rdw**2))) * (hgb)) * (sqrt(abs(plt)))) + (rbc)) * ((mch**2))) * (log(abs(hct)+1))) + (sqrt(abs(mcv))),0.5476,0.0047,0.0057,0.2593,0.0112,0.0263,0.005,0.0033,0.0035,13
((sqrt(abs(mch))) - (sqrt(abs(baso_pct)))) * (sqrt(abs(hct))),0.5819,0.0047,0.0039,0.7407,0.0077,0.0189,0.0044,0.0039,0.0039,3
((((((hgb) - (log(abs(mchc)+1))) - (sqrt(abs(rdw)))) * ((plt**2))) * ((mch**2))) * (log(abs(lym_pct)+1))) - (log(abs(hct)+1)),0.5207,0.0047,0.004,0.2963,0.0078,0.0188,0.0063,0.0035,0.0033,7
((((((((log(abs(wbc)+1)) * (sqrt(abs(mono_pct)))) / (abs(sqrt(abs(mch)))+1e-6)) + (log(abs(neut_pct)+1))) / (abs(sqrt(abs(hct)))+1e-6)) / (abs(sqrt(abs(lym_pct)))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6)) - (hgb)) / (abs((mchc**2))+1e-6),0.5894,0.0047,0.0042,0.6667,0.0083,0.0203,0.0048,0.0052,0.004,9
((((((((((((mono_pct) + (hct)) + (log(abs(mch)+1))) + (sqrt(abs(lym_pct)))) * (mchc)) + (log(abs(plt)+1))) - (sqrt(abs(mcv)))) - ((wbc**2))) + (log(abs(rbc)+1))) + (log(abs(eos_pct)+1))) + (sqrt(abs(neut_pct)))) - ((baso_pct**2))) / (abs(log(abs(hgb)+1))+1e-6),0.5591,0.0047,0.0043,0.4815,0.0084,0.0206,0.0037,0.0045,0.0039,13
(((((((mchc**2)) - (hct)) - (log(abs(plt)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) - (log(abs(baso_pct)+1))) - (sqrt(abs(neut_pct)))) / (abs(log(abs(wbc)+1))+1e-6),0.5531,0.0047,0.0054,0.4074,0.0107,0.0258,0.004,0.0041,0.0036,7
((((((((((((sqrt(abs(hct))) * ((rbc**2))) + ((mono_pct**2))) / (abs(sqrt(abs(plt)))+1e-6)) - (sqrt(abs(neut_pct)))) - (lym_pct)) / (abs((mcv**2))+1e-6)) + (mchc)) + (log(abs(eos_pct)+1))) / (abs((rdw**2))+1e-6)) + (wbc)) + (sqrt(abs(hgb)))) - (sqrt(abs(baso_pct))),0.5246,0.0047,0.0038,0.2222,0.0074,0.0176,0.005,0.0034,0.0033,13
(((((((hct**2)) + (sqrt(abs(neut_pct)))) + ((rbc**2))) / (abs((rdw**2))+1e-6)) + (sqrt(abs(wbc)))) + (log(abs(mono_pct)+1))) * (hgb),0.6014,0.0047,0.0044,0.7778,0.0088,0.0217,0.0035,0.0047,0.0044,7
(((((((((((log(abs(eos_pct)+1)) - (log(abs(plt)+1))) + (log(abs(lym_pct)+1))) / (abs(mch)+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(mono_pct)+1e-6)) - (hgb)) - (sqrt(abs(baso_pct)))) + ((mcv**2))) / (abs(sqrt(abs(rbc)))+1e-6)) * (sqrt(abs(rdw)))) / (abs((mchc**2))+1e-6),0.576,0.0047,0.0037,0.8889,0.0074,0.0182,0.0043,0.004,0.0038,12
((((((((((((log(abs(neut_pct)+1)) + ((mcv**2))) + ((lym_pct**2))) - ((eos_pct**2))) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs((rdw**2))+1e-6)) + (sqrt(abs(rbc)))) / (abs(mch)+1e-6)) * (sqrt(abs(mchc)))) + ((mono_pct**2))) - ((hct**2))) - (log(abs(plt)+1))) - (log(abs(wbc)+1)),0.5741,0.0047,0.0044,0.6667,0.0087,0.0213,0.0049,0.0043,0.0041,13
((((((((((((log(abs(hgb)+1)) * (log(abs(lym_pct)+1))) / (abs((mcv**2))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(hct)+1e-6)) * (log(abs(mchc)+1))) / (abs((rbc**2))+1e-6)) + (log(abs(eos_pct)+1))) - ((neut_pct**2))) - (wbc)) - (mono_pct)) * (baso_pct)) + ((mch**2)),0.515,0.0047,0.0032,0.2963,0.0063,0.0154,0.0039,0.0041,0.0036,13
((((((((((((mcv) / (abs(log(abs(mchc)+1))+1e-6)) + (sqrt(abs(plt)))) + (log(abs(neut_pct)+1))) + ((mono_pct**2))) * (sqrt(abs(rbc)))) / (abs(log(abs(baso_pct)+1))+1e-6)) * ((rdw**2))) / (abs(mch)+1e-6)) / (abs(sqrt(abs(lym_pct)))+1e-6)) - (eos_pct)) * ((hct**2))) / (abs((hgb**2))+1e-6),0.5515,0.0047,0.0032,0.5185,0.0064,0.0157,0.0047,0.0035,0.0038,13
(sqrt(abs(eos_pct))) + (sqrt(abs(mcv))),0.6251,0.0047,0.0046,0.963,0.0091,0.0223,0.0034,0.0046,0.0044,2
(sqrt(abs(mchc))) / (abs(hct)+1e-6),0.5922,0.0047,0.004,0.5926,0.008,0.0196,0.0055,0.0048,0.004,2
((((((((((((hct) * ((baso_pct**2))) / (abs(sqrt(abs(mch)))+1e-6)) * (log(abs(mcv)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) + ((hgb**2))) * ((mchc**2))) - ((wbc**2))) * (log(abs(eos_pct)+1))) + (log(abs(rdw)+1))) / (abs(mono_pct)+1e-6)) - (sqrt(abs(plt)))) + (neut_pct),0.5391,0.0047,0.0041,0.6296,0.0081,0.0199,0.0036,0.0036,0.0039,13
(log(abs(baso_pct)+1)) * ((hgb**2)),0.5739,0.0047,0.0047,0.5556,0.0093,0.0226,0.0054,0.0047,0.0037,2
(log(abs(rdw)+1)) + (sqrt(abs(hct))),0.5778,0.0047,0.0042,0.5926,0.0084,0.0205,0.0038,0.0047,0.0039,2
(((((((((((((hct**2)) + ((mchc**2))) - (mcv)) + (log(abs(baso_pct)+1))) * (hgb)) + ((neut_pct**2))) + ((mch**2))) + (plt)) * (sqrt(abs(mono_pct)))) * ((lym_pct**2))) - (eos_pct)) * (rdw)) - (sqrt(abs(wbc))),0.5097,0.0047,0.0033,0.4074,0.0066,0.0161,0.0033,0.0034,0.0035,13
((((((((lym_pct) + ((mono_pct**2))) - ((rdw**2))) + (wbc)) * (log(abs(plt)+1))) - (sqrt(abs(hgb)))) + ((eos_pct**2))) - (log(abs(baso_pct)+1))) / (abs((rbc**2))+1e-6),0.5623,0.0047,0.0043,0.5556,0.0086,0.0209,0.0044,0.0054,0.0036,9
((wbc) - (sqrt(abs(hgb)))) / (abs((neut_pct**2))+1e-6),0.548,0.0047,0.0035,0.4815,0.0069,0.0169,0.0063,0.0043,0.0035,3
((((((sqrt(abs(plt))) - ((wbc**2))) + (baso_pct)) * ((rdw**2))) - (log(abs(neut_pct)+1))) / (abs((rbc**2))+1e-6)) + (log(abs(eos_pct)+1)),0.5153,0.0047,0.0045,0.2963,0.0089,0.0212,0.0057,0.0035,0.0029,7
((((((log(abs(baso_pct)+1)) * (log(abs(mcv)+1))) / (abs(hct)+1e-6)) - (rbc)) * (log(abs(mono_pct)+1))) + ((neut_pct**2))) * (sqrt(abs(hgb))),0.5164,0.0047,0.0034,1.0,0.0069,0.017,0.0037,0.0036,0.0036,7
((mchc) / (abs((eos_pct**2))+1e-6)) + (sqrt(abs(baso_pct))),0.5743,0.0047,0.0039,0.7037,0.0077,0.019,0.0041,0.0041,0.0041,3
((((((((((((rbc) - (sqrt(abs(rdw)))) / (abs(mono_pct)+1e-6)) - ((plt**2))) + (wbc)) * (log(abs(hct)+1))) + (log(abs(eos_pct)+1))) + ((lym_pct**2))) + (log(abs(mchc)+1))) / (abs(log(abs(mcv)+1))+1e-6)) * (sqrt(abs(neut_pct)))) - ((mch**2))) / (abs((baso_pct**2))+1e-6),0.5402,0.0047,0.0044,0.4444,0.0087,0.0211,0.0052,0.0038,0.0034,13
((log(abs(baso_pct)+1)) - (log(abs(neut_pct)+1))) * ((wbc**2)),0.5259,0.0047,0.0045,0.2593,0.0089,0.0212,0.0047,0.0034,0.0032,3
((mchc**2)) / (abs(sqrt(abs(eos_pct)))+1e-6),0.5742,0.0047,0.0037,0.6296,0.0074,0.0181,0.0041,0.0039,0.0038,2
((((((((((((log(abs(lym_pct)+1)) - ((mcv**2))) - (log(abs(hgb)+1))) / (abs(eos_pct)+1e-6)) - (log(abs(baso_pct)+1))) * ((neut_pct**2))) + (hct)) + (log(abs(rdw)+1))) * (log(abs(mchc)+1))) / (abs(sqrt(abs(wbc)))+1e-6)) - (log(abs(mono_pct)+1))) * (log(abs(mch)+1))) + ((plt**2)),0.5606,0.0047,0.0036,0.5556,0.0071,0.0175,0.0038,0.0041,0.0039,13
(((((((((mch**2)) * (sqrt(abs(neut_pct)))) * (sqrt(abs(mono_pct)))) + (log(abs(baso_pct)+1))) + (mcv)) + (log(abs(hct)+1))) * ((eos_pct**2))) + (sqrt(abs(mchc)))) * (hgb),0.5875,0.0047,0.0039,0.5185,0.0077,0.0187,0.0044,0.0042,0.0039,9
(((((((wbc**2)) - ((rbc**2))) / (abs(log(abs(mcv)+1))+1e-6)) * (log(abs(plt)+1))) * (eos_pct)) + (log(abs(neut_pct)+1))) * (sqrt(abs(baso_pct))),0.5345,0.0047,0.0032,0.6296,0.0063,0.0155,0.0047,0.0041,0.0032,7
((((((((((((neut_pct) - (sqrt(abs(hct)))) - (sqrt(abs(rbc)))) + ((lym_pct**2))) * (mono_pct)) / (abs(eos_pct)+1e-6)) / (abs((mcv**2))+1e-6)) + (log(abs(mch)+1))) + ((wbc**2))) + (hgb)) - (sqrt(abs(mchc)))) / (abs(sqrt(abs(plt)))+1e-6)) * (log(abs(baso_pct)+1)),0.5175,0.0047,0.0038,0.2593,0.0075,0.0179,0.0044,0.0033,0.0032,13
((((((sqrt(abs(plt))) - ((baso_pct**2))) / (abs(rbc)+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) + (sqrt(abs(eos_pct)))) * (log(abs(hct)+1))) + (mch),0.6193,0.0047,0.0046,0.4074,0.0091,0.0221,0.0046,0.0045,0.0041,7
((sqrt(abs(lym_pct))) * ((wbc**2))) + (sqrt(abs(hgb))),0.52,0.0047,0.0044,0.3333,0.0088,0.0211,0.0048,0.0041,0.0033,3
(((((((sqrt(abs(neut_pct))) - (sqrt(abs(wbc)))) + ((hgb**2))) / (abs(rbc)+1e-6)) + (sqrt(abs(mch)))) / (abs((eos_pct**2))+1e-6)) * ((mchc**2))) / (abs(sqrt(abs(mcv)))+1e-6),0.5658,0.0047,0.0037,0.6667,0.0073,0.018,0.0039,0.0041,0.0041,8
(((((((((((((sqrt(abs(mch))) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs(sqrt(abs(lym_pct)))+1e-6)) * (log(abs(rdw)+1))) + (sqrt(abs(hgb)))) / (abs(sqrt(abs(mono_pct)))+1e-6)) + (rbc)) * ((neut_pct**2))) - (sqrt(abs(plt)))) - (sqrt(abs(eos_pct)))) - ((wbc**2))) * (log(abs(baso_pct)+1))) / (abs(hct)+1e-6)) * (log(abs(mcv)+1)),0.5712,0.0047,0.0058,0.3333,0.0113,0.0269,0.0061,0.004,0.0038,14
((sqrt(abs(rbc))) - (log(abs(baso_pct)+1))) + (wbc),0.5226,0.0047,0.0047,0.2593,0.0093,0.0221,0.0047,0.0032,0.0033,3
(((((sqrt(abs(baso_pct))) + (sqrt(abs(eos_pct)))) * (log(abs(neut_pct)+1))) * ((mcv**2))) * (sqrt(abs(hct)))) * (sqrt(abs(rdw))),0.5956,0.0047,0.0048,0.4074,0.0095,0.0229,0.0052,0.0036,0.0038,6
((((((((mch) + (log(abs(mono_pct)+1))) * (sqrt(abs(mchc)))) + ((lym_pct**2))) * (sqrt(abs(mcv)))) + ((hgb**2))) + (rdw)) / (abs(sqrt(abs(hct)))+1e-6)) / (abs((neut_pct**2))+1e-6),0.5377,0.0047,0.0046,0.2963,0.009,0.0215,0.0042,0.003,0.0036,9
((((((wbc**2)) + (mcv)) * ((rbc**2))) / (abs(log(abs(mono_pct)+1))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6)) * ((mch**2)),0.5689,0.0047,0.0059,0.3333,0.0116,0.0275,0.0054,0.0043,0.0035,6
((((((((log(abs(wbc)+1)) / (abs((hgb**2))+1e-6)) * ((eos_pct**2))) - (sqrt(abs(neut_pct)))) / (abs((plt**2))+1e-6)) + (sqrt(abs(mchc)))) * (mch)) * (mcv)) / (abs(baso_pct)+1e-6),0.5068,0.0047,0.0038,0.5185,0.0076,0.0186,0.0037,0.0037,0.0031,9
((((((((((((mcv) * (sqrt(abs(rdw)))) / (abs(sqrt(abs(baso_pct)))+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) + (log(abs(hct)+1))) * ((mono_pct**2))) + (mch)) + ((plt**2))) + (wbc)) + (log(abs(hgb)+1))) / (abs(neut_pct)+1e-6)) + (log(abs(eos_pct)+1))) * (log(abs(lym_pct)+1)),0.546,0.0047,0.0043,0.2593,0.0085,0.0203,0.003,0.004,0.0036,13
((((((wbc**2)) / (abs(log(abs(rbc)+1))+1e-6)) - (log(abs(hct)+1))) + (hgb)) / (abs((mchc**2))+1e-6)) * (log(abs(mch)+1)),0.5261,0.0047,0.0056,0.2963,0.0111,0.0262,0.006,0.0035,0.0032,6
((((((((rbc**2)) / (abs(sqrt(abs(hct)))+1e-6)) / (abs(log(abs(eos_pct)+1))+1e-6)) * ((baso_pct**2))) / (abs(sqrt(abs(mcv)))+1e-6)) + ((neut_pct**2))) / (abs(sqrt(abs(plt)))+1e-6)) + (mch),0.5421,0.0047,0.0038,0.2222,0.0074,0.0177,0.0038,0.0032,0.0037,8
((((((((mcv) * (sqrt(abs(wbc)))) / (abs(sqrt(abs(rdw)))+1e-6)) * ((plt**2))) + (log(abs(baso_pct)+1))) / (abs(sqrt(abs(lym_pct)))+1e-6)) + (mchc)) / (abs(sqrt(abs(mch)))+1e-6)) / (abs((hct**2))+1e-6),0.5355,0.0047,0.0048,0.4074,0.0095,0.0231,0.0046,0.0037,0.0035,9
(((baso_pct**2)) + (sqrt(abs(mchc)))) + (sqrt(abs(hct))),0.5723,0.0047,0.0044,0.6667,0.0087,0.0214,0.0045,0.0042,0.0035,3
(((((log(abs(mcv)+1)) - ((mch**2))) + (log(abs(rbc)+1))) + (sqrt(abs(mchc)))) - (neut_pct)) + ((wbc**2)),0.5825,0.0047,0.0031,0.1852,0.0061,0.0146,0.004,0.0042,0.0035,6
(((((((((mcv**2)) + (hct)) - (sqrt(abs(rbc)))) / (abs((plt**2))+1e-6)) + (eos_pct)) - ((mchc**2))) / (abs(sqrt(abs(rdw)))+1e-6)) - (log(abs(mch)+1))) / (abs(log(abs(neut_pct)+1))+1e-6),0.5072,0.0047,0.0037,0.8519,0.0074,0.0182,0.0036,0.0033,0.0036,9
((((log(abs(plt)+1)) + (hgb)) / (abs(log(abs(mono_pct)+1))+1e-6)) * (mcv)) / (abs((mchc**2))+1e-6),0.528,0.0047,0.0038,0.5556,0.0076,0.0186,0.0032,0.0036,0.0037,5
((((((((((((((lym_pct**2)) - (log(abs(hgb)+1))) + (log(abs(mch)+1))) + (mchc)) - (sqrt(abs(plt)))) * (sqrt(abs(rbc)))) + (sqrt(abs(eos_pct)))) - (log(abs(neut_pct)+1))) / (abs(log(abs(hct)+1))+1e-6)) + ((rdw**2))) * ((mono_pct**2))) - (log(abs(mcv)+1))) + ((wbc**2))) + (baso_pct),0.5942,0.0047,0.0047,0.6296,0.0092,0.0226,0.0042,0.0039,0.0047,14
((((((mch) - (sqrt(abs(rdw)))) / (abs(sqrt(abs(wbc)))+1e-6)) + ((mcv**2))) / (abs(log(abs(baso_pct)+1))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6)) * (log(abs(eos_pct)+1)),0.6181,0.0047,0.0047,0.6667,0.0093,0.0227,0.0037,0.0047,0.0043,7
(((((rdw) * (log(abs(hgb)+1))) / (abs(sqrt(abs(plt)))+1e-6)) / (abs((mono_pct**2))+1e-6)) / (abs((lym_pct**2))+1e-6)) * (log(abs(neut_pct)+1)),0.553,0.0047,0.003,0.1852,0.0059,0.014,0.0039,0.0038,0.004,6
(((((sqrt(abs(hgb))) + (lym_pct)) - (sqrt(abs(wbc)))) / (abs(mcv)+1e-6)) * (log(abs(baso_pct)+1))) / (abs(eos_pct)+1e-6),0.6116,0.0047,0.0047,0.7778,0.0093,0.0229,0.0046,0.0049,0.0042,6
((((((((((((log(abs(rbc)+1)) * (sqrt(abs(eos_pct)))) - (log(abs(lym_pct)+1))) - (mch)) / (abs(neut_pct)+1e-6)) - (log(abs(hgb)+1))) + (log(abs(mcv)+1))) / (abs(sqrt(abs(plt)))+1e-6)) * (sqrt(abs(mono_pct)))) - (log(abs(hct)+1))) - (sqrt(abs(wbc)))) * ((mchc**2))) / (abs(log(abs(rdw)+1))+1e-6),0.5262,0.0047,0.0025,0.2222,0.0048,0.0117,0.0031,0.0037,0.004,13
((((((((((((log(abs(wbc)+1)) + (sqrt(abs(baso_pct)))) - (mchc)) / (abs(sqrt(abs(rbc)))+1e-6)) - ((lym_pct**2))) / (abs(rdw)+1e-6)) - ((plt**2))) - ((mcv**2))) * (log(abs(eos_pct)+1))) / (abs(log(abs(mch)+1))+1e-6)) * (log(abs(neut_pct)+1))) / (abs(hct)+1e-6)) - ((mono_pct**2)),0.5583,0.0047,0.0063,0.2593,0.0123,0.0287,0.0062,0.0044,0.0034,13
(((hct**2)) * (log(abs(rdw)+1))) / (abs(log(abs(lym_pct)+1))+1e-6),0.5875,0.0047,0.0043,0.5556,0.0084,0.0206,0.0055,0.0043,0.0037,3
((((((((((((sqrt(abs(baso_pct))) / (abs(sqrt(abs(mch)))+1e-6)) * (hct)) / (abs(sqrt(abs(plt)))+1e-6)) / (abs((rbc**2))+1e-6)) * (sqrt(abs(lym_pct)))) / (abs(log(abs(hgb)+1))+1e-6)) + ((eos_pct**2))) + ((mchc**2))) + ((neut_pct**2))) - (mono_pct)) / (abs(sqrt(abs(wbc)))+1e-6)) + (sqrt(abs(rdw))),0.5665,0.0047,0.004,0.5926,0.0079,0.0193,0.0046,0.0039,0.0036,13
((((((((((log(abs(mcv)+1)) + (plt)) + (log(abs(hct)+1))) * (sqrt(abs(mch)))) - (sqrt(abs(lym_pct)))) + (wbc)) / (abs(sqrt(abs(mchc)))+1e-6)) - (rbc)) - (baso_pct)) + (sqrt(abs(eos_pct)))) * (hgb),0.5232,0.0047,0.0051,0.1481,0.0099,0.0225,0.0044,0.0034,0.0032,11
(((((((wbc) / (abs(sqrt(abs(lym_pct)))+1e-6)) + (mono_pct)) + (sqrt(abs(hgb)))) / (abs(sqrt(abs(rbc)))+1e-6)) / (abs(eos_pct)+1e-6)) / (abs((mcv**2))+1e-6)) + ((rdw**2)),0.5431,0.0047,0.0036,0.5926,0.0071,0.0174,0.0036,0.0036,0.0039,8
(((hgb**2)) / (abs(mono_pct)+1e-6)) * (log(abs(eos_pct)+1)),0.5431,0.0047,0.0041,0.5926,0.0081,0.0197,0.0037,0.0042,0.0037,3
((rdw) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs(log(abs(hct)+1))+1e-6),0.6073,0.0047,0.0043,0.8519,0.0086,0.0213,0.005,0.0042,0.0045,3
(((((((hgb) / (abs(log(abs(rbc)+1))+1e-6)) / (abs((plt**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) * (mch)) / (abs(sqrt(abs(baso_pct)))+1e-6)) * (log(abs(mchc)+1))) / (abs((lym_pct**2))+1e-6),0.5526,0.0047,0.0045,0.2963,0.0089,0.0214,0.0043,0.0036,0.0033,8
((((((((log(abs(plt)+1)) * (neut_pct)) - ((eos_pct**2))) / (abs(sqrt(abs(rdw)))+1e-6)) * (log(abs(mono_pct)+1))) * (log(abs(lym_pct)+1))) - (log(abs(hct)+1))) * ((mcv**2))) - ((rbc**2)),0.5862,0.0047,0.0049,0.5185,0.0098,0.0237,0.0024,0.0049,0.0043,9
(((((((((baso_pct**2)) + ((mchc**2))) / (abs((wbc**2))+1e-6)) - ((rdw**2))) / (abs(log(abs(hgb)+1))+1e-6)) * (mch)) + (hct)) - ((lym_pct**2))) * ((mcv**2)),0.5285,0.0047,0.0036,0.8889,0.0071,0.0175,0.0041,0.0031,0.0037,9
((((((((mono_pct) - (log(abs(rbc)+1))) - (plt)) + (wbc)) / (abs(mcv)+1e-6)) + (sqrt(abs(hct)))) * ((rdw**2))) / (abs(log(abs(baso_pct)+1))+1e-6)) * ((eos_pct**2)),0.5867,0.0047,0.0042,0.8889,0.0083,0.0205,0.005,0.0044,0.0039,9
((hct) + (baso_pct)) + (sqrt(abs(wbc))),0.5929,0.0047,0.0044,0.6296,0.0088,0.0216,0.005,0.0047,0.0043,3
(((hct**2)) - (sqrt(abs(rdw)))) / (abs(hgb)+1e-6),0.5925,0.0047,0.0044,0.6667,0.0087,0.0214,0.0055,0.0052,0.0042,3
(((eos_pct**2)) + ((hct**2))) + (sqrt(abs(mch))),0.5931,0.0047,0.0043,0.6296,0.0086,0.0211,0.0048,0.0045,0.0042,3
(((mchc**2)) * (log(abs(plt)+1))) + ((hgb**2)),0.5189,0.0047,0.0037,0.3704,0.0073,0.0177,0.005,0.0031,0.0034,3
(((((sqrt(abs(neut_pct))) - (rdw)) * (log(abs(lym_pct)+1))) / (abs(wbc)+1e-6)) + (sqrt(abs(mch)))) / (abs(sqrt(abs(rbc)))+1e-6),0.5193,0.0047,0.0057,0.2593,0.0112,0.0263,0.0057,0.0031,0.0035,6
(log(abs(mchc)+1)) - (log(abs(hct)+1)),0.5932,0.0047,0.0043,0.6667,0.0086,0.0211,0.0057,0.005,0.004,2
((((((((sqrt(abs(rbc))) + ((rdw**2))) / (abs(log(abs(eos_pct)+1))+1e-6)) / (abs((neut_pct**2))+1e-6)) / (abs(log(abs(lym_pct)+1))+1e-6)) + ((wbc**2))) - (sqrt(abs(mchc)))) - (sqrt(abs(plt)))) - ((hct**2)),0.5693,0.0047,0.0041,0.7037,0.0082,0.02,0.0036,0.0047,0.0039,9
(((((sqrt(abs(lym_pct))) + (log(abs(hgb)+1))) + (log(abs(mchc)+1))) - (log(abs(baso_pct)+1))) + (rbc)) / (abs(mcv)+1e-6),0.556,0.0047,0.0037,0.1111,0.0071,0.0163,0.0047,0.0039,0.0038,6
((((log(abs(mchc)+1)) - (hgb)) - (log(abs(eos_pct)+1))) + (rbc)) / (abs(log(abs(wbc)+1))+1e-6),0.5734,0.0047,0.0034,0.8148,0.0067,0.0166,0.0042,0.0045,0.0036,5
(((((((((((((log(abs(mcv)+1)) / (abs(sqrt(abs(mch)))+1e-6)) + (sqrt(abs(rdw)))) + (neut_pct)) - ((eos_pct**2))) + (log(abs(plt)+1))) * (sqrt(abs(baso_pct)))) - (sqrt(abs(wbc)))) - (hgb)) + (sqrt(abs(mono_pct)))) * (log(abs(hct)+1))) - (log(abs(rbc)+1))) * ((lym_pct**2))) / (abs((mchc**2))+1e-6),0.5612,0.0047,0.0038,0.037,0.0069,0.0135,0.0041,0.004,0.0034,14
(log(abs(mchc)+1)) + (log(abs(rdw)+1)),0.5666,0.0047,0.0046,0.5926,0.0091,0.0222,0.0052,0.0038,0.0039,2
(((sqrt(abs(plt))) * (log(abs(rbc)+1))) * (sqrt(abs(hct)))) - (sqrt(abs(eos_pct))),0.5239,0.0047,0.0063,0.0741,0.0116,0.0235,0.0045,0.0035,0.0032,4
(((sqrt(abs(neut_pct))) / (abs(sqrt(abs(mchc)))+1e-6)) - (wbc)) + (sqrt(abs(lym_pct))),0.5223,0.0047,0.0054,0.2593,0.0106,0.0249,0.007,0.0034,0.0034,4
((((((sqrt(abs(mchc))) - ((rdw**2))) - (log(abs(wbc)+1))) * (sqrt(abs(baso_pct)))) - (rbc)) / (abs(log(abs(plt)+1))+1e-6)) - (sqrt(abs(hct))),0.5208,0.0047,0.0043,0.3704,0.0086,0.0207,0.0035,0.0036,0.0031,7
((((((mchc) / (abs((rbc**2))+1e-6)) - (log(abs(mch)+1))) / (abs((eos_pct**2))+1e-6)) - (sqrt(abs(plt)))) - (log(abs(mcv)+1))) + (lym_pct),0.5123,0.0047,0.0047,0.2222,0.0093,0.0218,0.0043,0.0029,0.0035,7
((((((rbc**2)) - ((baso_pct**2))) - (sqrt(abs(mcv)))) / (abs(sqrt(abs(rdw)))+1e-6)) * (sqrt(abs(lym_pct)))) - (sqrt(abs(plt))),0.5366,0.0047,0.0043,0.4444,0.0085,0.0207,0.0048,0.0039,0.0038,6
(((((((((sqrt(abs(hct))) - (rbc)) + (log(abs(eos_pct)+1))) / (abs(log(abs(baso_pct)+1))+1e-6)) + (lym_pct)) * ((rdw**2))) / (abs(hgb)+1e-6)) + (log(abs(wbc)+1))) / (abs(log(abs(mcv)+1))+1e-6)) * ((mono_pct**2)),0.5775,0.0047,0.0048,0.7037,0.0095,0.0232,0.004,0.0043,0.0045,10
((((((((((sqrt(abs(rbc))) - (log(abs(wbc)+1))) * ((eos_pct**2))) * (sqrt(abs(plt)))) - ((mcv**2))) - (neut_pct)) / (abs((mchc**2))+1e-6)) + ((mono_pct**2))) * (log(abs(hgb)+1))) * (sqrt(abs(baso_pct)))) / (abs(lym_pct)+1e-6),0.6243,0.0047,0.0051,0.7407,0.0102,0.0249,0.0041,0.0053,0.005,11
(((((((((mchc) * ((hgb**2))) + (neut_pct)) + ((plt**2))) / (abs(log(abs(mono_pct)+1))+1e-6)) - (baso_pct)) + (mcv)) + (log(abs(wbc)+1))) / (abs(sqrt(abs(lym_pct)))+1e-6)) * (log(abs(eos_pct)+1)),0.5352,0.0047,0.0053,0.1852,0.0103,0.0239,0.0071,0.0034,0.0035,10
((((((((((log(abs(rdw)+1)) / (abs((plt**2))+1e-6)) + (log(abs(mchc)+1))) / (abs(log(abs(lym_pct)+1))+1e-6)) / (abs(log(abs(mono_pct)+1))+1e-6)) - ((mch**2))) - (rbc)) * (neut_pct)) / (abs((eos_pct**2))+1e-6)) + (baso_pct)) + (sqrt(abs(wbc))),0.5635,0.0047,0.0037,0.6667,0.0074,0.0181,0.0036,0.0039,0.0041,11
(((((((((sqrt(abs(wbc))) - ((mono_pct**2))) - (rbc)) + ((neut_pct**2))) / (abs(log(abs(baso_pct)+1))+1e-6)) + ((mchc**2))) * (lym_pct)) - (hgb)) / (abs(hct)+1e-6)) * ((mch**2)),0.5539,0.0047,0.0035,0.4074,0.0069,0.0168,0.005,0.004,0.0039,10
