Timestamp,Disease,method,Variant,formula_display,formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,Best_Lit_Feature,Best_DD_Feature,Config_Used,Winning_Strategy,Winning_Temp
2026-05-24 10:53:18,crhn,m4,llm,(hgb - hct) * (mchc - mcv) / (plt + 0.01),(hgb - hct) * (mchc - mcv) / (plt + 0.01),0.6425,0.0684,0.0509,0.53,0.0929,0.1838,0.0756,0.0542,0.0417,,,,blind,1.0
2026-05-24 10:53:18,crhn,m4,llm,(hgb - hct) * (mchc - mcv) / (plt + 0.01),(hgb - hct) * (mchc - mcv) / (plt + 0.01),0.6425,0.0684,0.0509,0.53,0.0929,0.1838,0.0756,0.0542,0.0417,,,,blind,1.0
2026-05-24 10:53:18,crhn,m4,llm,sqrt(mchc) * mcv / plt,sqrt(mchc) * mcv / plt,0.6258,0.0699,0.0471,0.51,0.0863,0.172,0.0824,0.0515,0.0388,,,,seeded,1.0
2026-05-24 10:53:18,crhn,m4,llm,sqrt(mchc) * mcv / plt,sqrt(mchc) * mcv / plt,0.6258,0.0699,0.0471,0.51,0.0863,0.172,0.0824,0.0515,0.0388,,,,seeded,1.0
2026-05-24 10:53:18,crhn,m4,llm,(hgb - hct) * (mchc - mcv) / (plt + 0.01),(hgb - hct) * (mchc - mcv) / (plt + 0.01),0.6425,0.0684,0.0509,0.53,0.0929,0.1838,0.0756,0.0542,0.0417,,,,blind,1.0
2026-05-24 11:07:42,crhn,m1,lit,mcv < 80.0,mcv < 80.0,0.5285,0.0329,0.033,0.93,0.0638,0.1447,0.033,0.033,0.033,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,lit,mcv < 80.0,mcv < 80.0,0.5285,0.0329,0.033,0.93,0.0638,0.1447,0.033,0.033,0.033,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,lit,mcv < 80.0,mcv < 80.0,0.5285,0.0329,0.033,0.93,0.0638,0.1447,0.033,0.033,0.033,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,lit,mcv < 80.0,mcv < 80.0,0.5285,0.0329,0.033,0.93,0.0638,0.1447,0.033,0.033,0.033,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,lit,mcv < 80.0,mcv < 80.0,0.5285,0.0329,0.033,0.93,0.0638,0.1447,0.033,0.033,0.033,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,lit,mcv < 80.0,mcv < 80.0,0.5285,0.0329,0.033,0.93,0.0638,0.1447,0.033,0.033,0.033,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,dd,plt > 268.0,plt > 268.0,0.5453,0.0342,0.0354,0.715,0.0675,0.1479,0.0354,0.0354,0.0354,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,dd,plt > 268.0,plt > 268.0,0.5453,0.0342,0.0354,0.715,0.0675,0.1479,0.0354,0.0354,0.0354,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,dd,plt > 252.0,plt > 252.0,0.5589,0.0354,0.0378,0.645,0.0714,0.153,0.0378,0.0378,0.0311,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,dd,plt > 252.0,plt > 252.0,0.5589,0.0354,0.0378,0.645,0.0714,0.153,0.0378,0.0378,0.0311,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,dd,plt > 252.0,plt > 252.0,0.5589,0.0354,0.0378,0.645,0.0714,0.153,0.0378,0.0378,0.0311,mcv,plt,,,
2026-05-24 11:07:42,crhn,m1,dd,plt > 268.0,plt > 268.0,0.5453,0.0342,0.0354,0.715,0.0675,0.1479,0.0354,0.0354,0.0354,mcv,plt,,,
2026-05-24 11:07:42,crhn,m2,random,(((log(abs(plt)+1)) - (log(abs(mcv)+1))) / (abs(sqrt(abs(mch)))+1e-6)) * ((mchc**2)),(((log(abs(plt)+1)) - (log(abs(mcv)+1))) / (abs(sqrt(abs(mch)))+1e-6)) * ((mchc**2)),0.6348,0.0696,0.0515,0.52,0.0938,0.1845,0.0807,0.0546,0.0389,,,,,
2026-05-24 11:07:42,crhn,m2,random,(((log(abs(plt)+1)) - (log(abs(mcv)+1))) / (abs(sqrt(abs(mch)))+1e-6)) * ((mchc**2)),(((log(abs(plt)+1)) - (log(abs(mcv)+1))) / (abs(sqrt(abs(mch)))+1e-6)) * ((mchc**2)),0.6348,0.0696,0.0515,0.52,0.0938,0.1845,0.0807,0.0546,0.0389,,,,,
2026-05-24 11:07:42,crhn,m2,random,(((mchc**2)) - ((mch**2))) * (plt),(((mchc**2)) - ((mch**2))) * (plt),0.6536,0.0618,0.0455,0.65,0.085,0.1776,0.068,0.0587,0.0445,,,,,
2026-05-24 11:07:42,crhn,m2,random,(((log(abs(hct)+1)) * ((plt**2))) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs((rdw**2))+1e-6),(((log(abs(hct)+1)) * ((plt**2))) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs((rdw**2))+1e-6),0.6303,0.0645,0.0522,0.485,0.0942,0.1823,0.0759,0.0523,0.0384,,,,,
