formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
(((log(abs(rdw)+1)) / (abs(log(abs(hgb)+1))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6),0.5416,0.0108,0.0112,0.7668,0.022,0.0527,0.0102,0.0107,0.0112,4
((((((sqrt(abs(mchc))) + (rbc)) + (hct)) + ((hgb**2))) - ((mch**2))) / (abs(wbc)+1e-6)) + (sqrt(abs(mcv))),0.5248,0.0108,0.0095,0.841,0.0188,0.0455,0.0123,0.0106,0.0097,7
((((((log(abs(hct)+1)) / (abs(rbc)+1e-6)) / (abs((plt**2))+1e-6)) - (hgb)) - (wbc)) / (abs((mch**2))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6),0.5202,0.0108,0.0114,0.4452,0.0223,0.0518,0.0122,0.0103,0.0095,7
((((rdw**2)) * ((wbc**2))) - (sqrt(abs(mcv)))) + (log(abs(plt)+1)),0.5239,0.0108,0.0096,0.9435,0.019,0.0462,0.0115,0.0105,0.0098,4
(hgb) / (abs(rdw)+1e-6),0.5386,0.0108,0.0107,0.6572,0.0211,0.0503,0.0101,0.0106,0.0108,2
(((sqrt(abs(rdw))) * (log(abs(plt)+1))) + ((rbc**2))) * (wbc),0.5275,0.0108,0.0094,0.8445,0.0186,0.0451,0.0119,0.0107,0.0097,4
((((sqrt(abs(mcv))) - (sqrt(abs(rdw)))) - (wbc)) * (sqrt(abs(mchc)))) - (sqrt(abs(mch))),0.5282,0.0108,0.0096,0.9541,0.019,0.0461,0.0116,0.0103,0.0096,5
(((log(abs(mch)+1)) * (wbc)) + (log(abs(mcv)+1))) / (abs(log(abs(plt)+1))+1e-6),0.5081,0.0108,0.0094,0.4417,0.0183,0.0432,0.012,0.0096,0.0097,4
(((wbc) / (abs(mch)+1e-6)) + (rdw)) * ((hgb**2)),0.5231,0.0108,0.0102,0.6855,0.02,0.048,0.0096,0.0109,0.0102,4
((((sqrt(abs(hct))) + (sqrt(abs(plt)))) * ((mcv**2))) * ((hgb**2))) - (log(abs(rdw)+1)),0.514,0.0108,0.0101,0.8622,0.0199,0.0481,0.0092,0.0102,0.0106,5
(((sqrt(abs(hct))) * ((rbc**2))) + (sqrt(abs(wbc)))) + (mcv),0.542,0.0108,0.0108,0.6537,0.0212,0.0506,0.0106,0.0107,0.0109,4
((((sqrt(abs(mch))) + (hgb)) * ((hct**2))) / (abs(log(abs(mcv)+1))+1e-6)) * (rdw),0.5396,0.0108,0.0104,0.7915,0.0206,0.0495,0.0111,0.0112,0.0105,5
((((((((sqrt(abs(mcv))) - (sqrt(abs(wbc)))) / (abs((mch**2))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6)) + (sqrt(abs(rdw)))) - (log(abs(hct)+1))) * ((mchc**2))) + (sqrt(abs(rbc)))) - (log(abs(hgb)+1)),0.5512,0.0108,0.0113,0.7067,0.0222,0.0531,0.0114,0.0109,0.0111,9
((((((((hct) + (sqrt(abs(mchc)))) + (sqrt(abs(plt)))) - (log(abs(hgb)+1))) + (mcv)) * ((rdw**2))) * ((wbc**2))) + ((rbc**2))) / (abs(sqrt(abs(mch)))+1e-6),0.5234,0.0108,0.0096,0.947,0.0191,0.0463,0.0116,0.0105,0.0098,9
((((rdw**2)) + (plt)) * (log(abs(mchc)+1))) / (abs((wbc**2))+1e-6),0.5151,0.0108,0.0098,0.5654,0.0192,0.0456,0.0119,0.0099,0.0101,4
(((log(abs(hct)+1)) / (abs(sqrt(abs(wbc)))+1e-6)) + (log(abs(rbc)+1))) / (abs(log(abs(rdw)+1))+1e-6),0.531,0.0108,0.0097,0.788,0.0191,0.0461,0.0115,0.0108,0.01,4
(log(abs(rdw)+1)) + (log(abs(wbc)+1)),0.524,0.0108,0.0096,0.9011,0.0189,0.0459,0.0115,0.0105,0.0097,2
((((((log(abs(mchc)+1)) / (abs(wbc)+1e-6)) * (sqrt(abs(hgb)))) * (log(abs(hct)+1))) * ((mch**2))) / (abs((rbc**2))+1e-6)) + (rdw),0.522,0.0108,0.0125,0.2438,0.0237,0.0518,0.0119,0.0105,0.0095,7
((((hct**2)) * (rdw)) + ((wbc**2))) + (log(abs(hgb)+1)),0.5446,0.0108,0.0103,0.7668,0.0203,0.0488,0.0121,0.0111,0.0104,4
(mchc) + (hgb),0.5104,0.0108,0.0102,0.8021,0.0201,0.0484,0.0097,0.0096,0.0102,2
((((((((rdw**2)) / (abs((mchc**2))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) + (log(abs(hct)+1))) + (log(abs(plt)+1))) * ((rbc**2))) + (mcv)) - ((hgb**2)),0.5313,0.0108,0.0109,0.4523,0.0212,0.0496,0.0112,0.0109,0.01,8
((((sqrt(abs(rdw))) + ((hgb**2))) - (log(abs(plt)+1))) + ((rbc**2))) - (sqrt(abs(wbc))),0.5329,0.0108,0.0105,0.7244,0.0206,0.0495,0.0107,0.0109,0.0104,5
((((((((mcv) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) * (hgb)) - (log(abs(plt)+1))) + ((wbc**2))) / (abs((rbc**2))+1e-6)) / (abs((mch**2))+1e-6),0.5266,0.0108,0.0096,0.841,0.0189,0.0457,0.0119,0.0102,0.0094,9
((((((((sqrt(abs(hct))) - ((wbc**2))) - (mcv)) + (log(abs(rbc)+1))) - (sqrt(abs(plt)))) + ((rdw**2))) - ((mch**2))) * (sqrt(abs(hgb)))) / (abs(log(abs(mchc)+1))+1e-6),0.5195,0.0108,0.0099,0.5159,0.0194,0.046,0.0119,0.0105,0.0099,9
(sqrt(abs(rdw))) * (log(abs(mchc)+1)),0.5505,0.0108,0.011,0.7527,0.0217,0.0519,0.0112,0.011,0.011,2
((hgb**2)) * (sqrt(abs(rbc))),0.5313,0.0108,0.0105,0.742,0.0206,0.0496,0.0106,0.0107,0.0105,2
((((((((sqrt(abs(mch))) * (plt)) * ((mcv**2))) - ((rdw**2))) + ((hgb**2))) / (abs((wbc**2))+1e-6)) * (hct)) / (abs(mchc)+1e-6)) + (rbc),0.5168,0.0108,0.0103,0.5159,0.0202,0.0478,0.0121,0.0099,0.0099,9
(((((((((mchc**2)) / (abs((hgb**2))+1e-6)) + (mch)) / (abs((plt**2))+1e-6)) + ((rbc**2))) + (sqrt(abs(rdw)))) / (abs((hct**2))+1e-6)) + (sqrt(abs(wbc)))) - (log(abs(mcv)+1)),0.5286,0.0108,0.0093,0.8516,0.0184,0.0445,0.0117,0.0106,0.0096,9
(((((log(abs(hct)+1)) + ((wbc**2))) + (rdw)) - (sqrt(abs(rbc)))) * ((mchc**2))) - (sqrt(abs(mcv))),0.5263,0.0108,0.0096,0.9223,0.0189,0.0459,0.0114,0.0104,0.0098,6
((wbc**2)) - (mcv),0.5292,0.0108,0.0096,0.9081,0.019,0.0461,0.0114,0.0106,0.0098,2
(((rbc) / (abs(log(abs(plt)+1))+1e-6)) * (sqrt(abs(mchc)))) * (sqrt(abs(wbc))),0.5239,0.0108,0.0099,0.4982,0.0194,0.0459,0.0115,0.0103,0.0102,4
((((log(abs(mch)+1)) / (abs(rbc)+1e-6)) * ((wbc**2))) * (log(abs(rdw)+1))) * ((mchc**2)),0.5255,0.0108,0.0096,0.8975,0.019,0.0461,0.0116,0.0107,0.0094,5
(sqrt(abs(mcv))) - (rdw),0.5499,0.0108,0.0112,0.6961,0.0221,0.0528,0.0115,0.0108,0.0111,2
((((((hct**2)) * (log(abs(rbc)+1))) + ((wbc**2))) - (log(abs(plt)+1))) - (log(abs(mcv)+1))) + (rdw),0.5447,0.0108,0.0106,0.6537,0.0208,0.0497,0.0116,0.0109,0.0109,6
(((((((sqrt(abs(hgb))) - (rdw)) / (abs((mchc**2))+1e-6)) - (sqrt(abs(mch)))) - (log(abs(plt)+1))) * ((wbc**2))) + (sqrt(abs(mcv)))) + (hct),0.5252,0.0108,0.0094,0.8516,0.0186,0.045,0.0112,0.0106,0.0095,8
(((sqrt(abs(hgb))) / (abs((wbc**2))+1e-6)) * (sqrt(abs(rbc)))) - (sqrt(abs(hct))),0.5502,0.0108,0.0107,0.7032,0.021,0.0502,0.0125,0.0114,0.0105,4
(((((sqrt(abs(hct))) / (abs(log(abs(plt)+1))+1e-6)) + (sqrt(abs(rdw)))) * (log(abs(mcv)+1))) - (sqrt(abs(mch)))) * (sqrt(abs(rbc))),0.5504,0.0108,0.011,0.6608,0.0217,0.0517,0.0123,0.0114,0.0107,6
(sqrt(abs(mchc))) * (sqrt(abs(wbc))),0.5247,0.0108,0.0095,0.9011,0.0188,0.0457,0.0114,0.0106,0.0097,2
(sqrt(abs(rdw))) - (log(abs(hct)+1)),0.5499,0.0108,0.0112,0.7067,0.0221,0.0529,0.0112,0.0109,0.0111,2
((((((mchc**2)) * ((wbc**2))) + ((rdw**2))) + (rbc)) - (sqrt(abs(mcv)))) + (hgb),0.5248,0.0108,0.0095,0.9011,0.0188,0.0457,0.0114,0.0106,0.0097,6
(((((sqrt(abs(hct))) - (sqrt(abs(rbc)))) * ((wbc**2))) * ((rdw**2))) / (abs((mch**2))+1e-6)) + (log(abs(mcv)+1)),0.5242,0.0108,0.0096,0.9293,0.019,0.0461,0.0116,0.0107,0.0097,6
((((mcv) / (abs(sqrt(abs(mch)))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6)) / (abs(wbc)+1e-6)) - (hct),0.5502,0.0108,0.0111,0.7102,0.0218,0.0521,0.012,0.0111,0.011,5
(((((((((hct**2)) + (log(abs(wbc)+1))) * (mch)) + (sqrt(abs(mchc)))) + (rbc)) * (sqrt(abs(hgb)))) + (log(abs(rdw)+1))) + (mcv)) * (log(abs(plt)+1)),0.5308,0.0108,0.0106,0.7633,0.0208,0.05,0.0101,0.0106,0.0106,9
(log(abs(wbc)+1)) * (log(abs(rdw)+1)),0.5237,0.0108,0.0096,0.9399,0.019,0.0461,0.0115,0.0106,0.0097,2
(((((rbc**2)) / (abs(sqrt(abs(rdw)))+1e-6)) - (sqrt(abs(mchc)))) * (log(abs(hgb)+1))) * (wbc),0.538,0.0108,0.0101,0.7703,0.02,0.0482,0.0115,0.0105,0.0103,5
(((mcv) + (sqrt(abs(rdw)))) - (log(abs(mch)+1))) - ((wbc**2)),0.5291,0.0108,0.0095,0.8551,0.0187,0.0453,0.0114,0.0105,0.0098,4
((((((log(abs(wbc)+1)) + ((mchc**2))) * ((hct**2))) + ((rbc**2))) - ((rdw**2))) / (abs(log(abs(mch)+1))+1e-6)) - (sqrt(abs(plt))),0.529,0.0108,0.0103,0.7208,0.0203,0.0488,0.0108,0.0105,0.0104,7
((rdw**2)) / (abs((hgb**2))+1e-6),0.5385,0.0108,0.0107,0.6572,0.0211,0.0503,0.0101,0.0106,0.0108,2
((mch**2)) / (abs((wbc**2))+1e-6),0.5263,0.0108,0.0097,0.9576,0.0191,0.0465,0.012,0.0107,0.0097,2
((((((((plt) + (rdw)) / (abs(log(abs(hgb)+1))+1e-6)) + (mcv)) + ((hct**2))) / (abs(mch)+1e-6)) - (log(abs(rbc)+1))) / (abs((wbc**2))+1e-6)) / (abs((mchc**2))+1e-6),0.5265,0.0108,0.0097,0.9187,0.0191,0.0464,0.0117,0.0108,0.0095,9
((((((((log(abs(mch)+1)) / (abs(wbc)+1e-6)) * (hgb)) / (abs(sqrt(abs(rbc)))+1e-6)) * ((rdw**2))) + ((mcv**2))) * (sqrt(abs(mchc)))) / (abs((plt**2))+1e-6)) - ((hct**2)),0.55,0.0108,0.011,0.7244,0.0217,0.0518,0.0121,0.0111,0.011,9
((hgb**2)) * (rdw),0.5237,0.0108,0.0106,0.5406,0.0208,0.0492,0.0095,0.011,0.0101,2
(((((sqrt(abs(mcv))) / (abs(sqrt(abs(rbc)))+1e-6)) + (log(abs(plt)+1))) * (hgb)) * ((hct**2))) - (log(abs(mchc)+1)),0.5397,0.0108,0.0106,0.8198,0.0209,0.0503,0.0111,0.0112,0.0106,6
(log(abs(mchc)+1)) + (sqrt(abs(rdw))),0.5499,0.0108,0.011,0.7527,0.0217,0.0519,0.0112,0.011,0.011,2
((((((mcv) / (abs(sqrt(abs(rbc)))+1e-6)) - (wbc)) - (log(abs(hgb)+1))) * (log(abs(rdw)+1))) * (log(abs(plt)+1))) - (log(abs(mchc)+1)),0.5097,0.0108,0.0098,0.523,0.0192,0.0456,0.0102,0.0103,0.0097,7
((((((sqrt(abs(mchc))) / (abs((mcv**2))+1e-6)) + (hgb)) / (abs(hct)+1e-6)) + (log(abs(rdw)+1))) + (mch)) / (abs(wbc)+1e-6),0.5256,0.0108,0.0097,0.9611,0.0192,0.0465,0.012,0.0107,0.0097,7
((((((((wbc) / (abs(hct)+1e-6)) * (log(abs(mchc)+1))) + (log(abs(plt)+1))) * (sqrt(abs(mcv)))) / (abs(rdw)+1e-6)) / (abs((mch**2))+1e-6)) - ((hgb**2))) * (log(abs(rbc)+1)),0.5315,0.0108,0.0106,0.6996,0.0208,0.0498,0.0106,0.0108,0.0104,9
((((((((sqrt(abs(plt))) - (sqrt(abs(hgb)))) - (sqrt(abs(rdw)))) - (log(abs(hct)+1))) / (abs(log(abs(mchc)+1))+1e-6)) / (abs((mch**2))+1e-6)) - (sqrt(abs(rbc)))) - ((wbc**2))) / (abs(mcv)+1e-6),0.5264,0.0108,0.0096,0.9435,0.019,0.0461,0.0116,0.0104,0.0096,9
(((((wbc**2)) + (mch)) * (mcv)) - (log(abs(plt)+1))) / (abs((hct**2))+1e-6),0.5304,0.0108,0.0097,0.8516,0.0192,0.0463,0.0125,0.0104,0.0096,5
(((log(abs(hct)+1)) / (abs((hgb**2))+1e-6)) + (log(abs(wbc)+1))) * (log(abs(rdw)+1)),0.5245,0.0108,0.0096,0.9399,0.019,0.046,0.0115,0.0105,0.0098,4
((((wbc**2)) + (sqrt(abs(plt)))) * (log(abs(mcv)+1))) / (abs(sqrt(abs(mch)))+1e-6),0.5281,0.0108,0.0095,0.8481,0.0188,0.0456,0.0119,0.0107,0.0096,4
(sqrt(abs(rdw))) + (log(abs(mchc)+1)),0.5499,0.0108,0.011,0.7527,0.0217,0.0519,0.0112,0.011,0.011,2
((((((hct) / (abs((mch**2))+1e-6)) * (log(abs(rdw)+1))) + (wbc)) - (mcv)) / (abs((mchc**2))+1e-6)) * ((rbc**2)),0.5592,0.0108,0.0112,0.7774,0.0222,0.0531,0.0116,0.0115,0.0113,7
((((((log(abs(hct)+1)) - (log(abs(mcv)+1))) - (log(abs(mchc)+1))) - ((hgb**2))) / (abs(sqrt(abs(rdw)))+1e-6)) + (wbc)) - (log(abs(mch)+1)),0.5391,0.0108,0.0103,0.7915,0.0204,0.049,0.0108,0.0107,0.0105,7
((((((((log(abs(rbc)+1)) + ((wbc**2))) + (sqrt(abs(plt)))) + (hct)) / (abs(log(abs(mcv)+1))+1e-6)) * (mch)) * (sqrt(abs(mchc)))) + (sqrt(abs(rdw)))) / (abs(sqrt(abs(hgb)))+1e-6),0.5267,0.0108,0.0096,0.8869,0.0189,0.0459,0.012,0.0107,0.0098,9
(((((((wbc) / (abs(sqrt(abs(mcv)))+1e-6)) + ((hgb**2))) * ((hct**2))) + ((mchc**2))) / (abs(sqrt(abs(mch)))+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) * (log(abs(rbc)+1)),0.5406,0.0108,0.0108,0.7244,0.0213,0.0511,0.011,0.0112,0.0108,8
(((wbc) - ((hct**2))) / (abs(log(abs(mch)+1))+1e-6)) + (rbc),0.5503,0.0108,0.0109,0.7032,0.0216,0.0515,0.0116,0.0109,0.011,4
(((((((wbc**2)) * ((rdw**2))) - ((mch**2))) / (abs(rbc)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) - (log(abs(hgb)+1))) + (sqrt(abs(mcv))),0.5238,0.0108,0.0095,0.8657,0.0188,0.0455,0.0116,0.0105,0.0097,7
((((rbc) - (sqrt(abs(mcv)))) * ((rdw**2))) / (abs((mch**2))+1e-6)) - (sqrt(abs(wbc))),0.5253,0.0108,0.0097,0.7915,0.0191,0.0462,0.0119,0.0105,0.0099,5
(rbc) + (hct),0.5485,0.0108,0.0109,0.7138,0.0214,0.0512,0.0119,0.011,0.0111,2
((((((sqrt(abs(mcv))) + (sqrt(abs(mchc)))) - ((rdw**2))) - (sqrt(abs(plt)))) - (sqrt(abs(hct)))) + (log(abs(mch)+1))) * (log(abs(wbc)+1)),0.538,0.0108,0.0102,0.788,0.0202,0.0485,0.0105,0.011,0.0104,7
((((((log(abs(hgb)+1)) - (mcv)) + ((wbc**2))) * (log(abs(mchc)+1))) + (log(abs(plt)+1))) - (log(abs(hct)+1))) * (sqrt(abs(rbc))),0.5285,0.0108,0.0096,0.9152,0.0191,0.0463,0.0117,0.0106,0.0097,7
(((((hct) - (log(abs(rdw)+1))) + (log(abs(mch)+1))) * (log(abs(wbc)+1))) - (log(abs(plt)+1))) * (log(abs(mcv)+1)),0.5317,0.0108,0.0102,0.5689,0.02,0.0476,0.012,0.0104,0.0103,6
(log(abs(hct)+1)) - (sqrt(abs(rdw))),0.5499,0.0108,0.0112,0.7067,0.0221,0.0529,0.0112,0.0109,0.0111,2
(hct) - (mch),0.5369,0.0108,0.011,0.6926,0.0217,0.0519,0.0103,0.0109,0.0106,2
(((((((log(abs(rbc)+1)) * (log(abs(hct)+1))) * (log(abs(mch)+1))) / (abs(sqrt(abs(plt)))+1e-6)) - (wbc)) + (sqrt(abs(rdw)))) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(mchc)+1e-6),0.5307,0.0108,0.0094,0.8622,0.0186,0.045,0.0118,0.0107,0.0097,8
((log(abs(mcv)+1)) - (log(abs(wbc)+1))) * (log(abs(rdw)+1)),0.5286,0.0108,0.0094,0.8445,0.0185,0.0449,0.0116,0.0107,0.0098,3
(((wbc**2)) - ((mchc**2))) - ((hct**2)),0.5373,0.0108,0.0104,0.788,0.0206,0.0495,0.0104,0.0109,0.0103,3
(((((((((hct**2)) - (plt)) / (abs(sqrt(abs(rbc)))+1e-6)) / (abs(log(abs(mch)+1))+1e-6)) + (mcv)) * ((wbc**2))) - ((rdw**2))) * (log(abs(mchc)+1))) - (hgb),0.5098,0.0108,0.0097,0.523,0.019,0.0451,0.0108,0.0095,0.0095,9
(((((rbc) - (sqrt(abs(plt)))) * ((mch**2))) / (abs((rdw**2))+1e-6)) * (sqrt(abs(hct)))) + (sqrt(abs(wbc))),0.5497,0.0108,0.0108,0.4982,0.0212,0.0498,0.0116,0.0109,0.011,6
((((mchc) * (rdw)) - ((mch**2))) + ((wbc**2))) * (plt),0.5242,0.0108,0.0103,0.4028,0.02,0.0466,0.0118,0.0106,0.0102,5
((mch) + ((rbc**2))) - (rdw),0.5403,0.0108,0.0103,0.8304,0.0204,0.0493,0.01,0.0107,0.0108,3
(((((((mcv) * ((mchc**2))) / (abs((hct**2))+1e-6)) / (abs(log(abs(plt)+1))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) - (wbc)) - (log(abs(mch)+1))) / (abs((rbc**2))+1e-6),0.5288,0.0108,0.0099,0.9399,0.0197,0.0477,0.0117,0.0108,0.0096,8
(((((((log(abs(rbc)+1)) * (sqrt(abs(hct)))) * (sqrt(abs(wbc)))) + ((mcv**2))) - (plt)) + (sqrt(abs(mch)))) - (rdw)) / (abs(hgb)+1e-6),0.5348,0.0108,0.0104,0.6643,0.0206,0.0491,0.011,0.0105,0.0105,8
(((((((sqrt(abs(mchc))) / (abs(mch)+1e-6)) * (log(abs(mcv)+1))) + (log(abs(hgb)+1))) * (log(abs(plt)+1))) + (sqrt(abs(rdw)))) / (abs(wbc)+1e-6)) - (sqrt(abs(hct))),0.5171,0.0108,0.0097,0.6431,0.0191,0.0457,0.0113,0.0094,0.0097,8
(((((((hgb) * (sqrt(abs(wbc)))) / (abs(sqrt(abs(mch)))+1e-6)) * (mcv)) + ((rdw**2))) + (sqrt(abs(plt)))) / (abs(mchc)+1e-6)) * ((hct**2)),0.5492,0.0108,0.0105,0.6502,0.0208,0.0495,0.0109,0.0119,0.0107,8
((((((mchc) + ((rbc**2))) / (abs(log(abs(rdw)+1))+1e-6)) * (wbc)) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(log(abs(mch)+1))+1e-6)) - (sqrt(abs(hct))),0.5282,0.0108,0.0093,0.8622,0.0185,0.0447,0.0114,0.0108,0.0096,7
((((((sqrt(abs(plt))) + ((rdw**2))) - (log(abs(hgb)+1))) - (sqrt(abs(wbc)))) + (log(abs(rbc)+1))) / (abs(log(abs(mcv)+1))+1e-6)) - (log(abs(mchc)+1)),0.5499,0.0108,0.0111,0.7491,0.022,0.0526,0.011,0.0105,0.0111,7
(((((((mch**2)) / (abs(hgb)+1e-6)) + (sqrt(abs(plt)))) + ((mcv**2))) + ((rbc**2))) / (abs(hct)+1e-6)) / (abs((mchc**2))+1e-6),0.533,0.0108,0.0105,0.6784,0.0207,0.0494,0.0114,0.0102,0.0103,7
((((((((log(abs(mch)+1)) / (abs((wbc**2))+1e-6)) / (abs((mchc**2))+1e-6)) * (log(abs(hgb)+1))) + (sqrt(abs(plt)))) + ((rdw**2))) + ((hct**2))) - (log(abs(mcv)+1))) - ((rbc**2)),0.5507,0.0108,0.0107,0.7809,0.0212,0.0509,0.0117,0.0112,0.0109,9
((((((mchc) / (abs(log(abs(hct)+1))+1e-6)) * (wbc)) / (abs(rdw)+1e-6)) * (sqrt(abs(mcv)))) - (sqrt(abs(plt)))) * (mch),0.5078,0.0108,0.0094,0.5901,0.0185,0.0441,0.0109,0.01,0.0097,7
((((((sqrt(abs(mchc))) / (abs(sqrt(abs(hgb)))+1e-6)) + (mch)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs((rdw**2))+1e-6)) / (abs(log(abs(plt)+1))+1e-6)) / (abs((mcv**2))+1e-6),0.5316,0.0108,0.0099,0.8516,0.0195,0.0472,0.0113,0.0108,0.0102,7
((wbc) * (rdw)) + (log(abs(rbc)+1)),0.5238,0.0108,0.0096,0.9435,0.019,0.0462,0.0115,0.0105,0.0098,3
((sqrt(abs(rbc))) + (log(abs(hct)+1))) * (hgb),0.5342,0.0108,0.0106,0.7385,0.0208,0.0499,0.0107,0.0108,0.0105,3
((log(abs(rdw)+1)) / (abs((wbc**2))+1e-6)) * (sqrt(abs(plt))),0.5114,0.0108,0.0098,0.6219,0.0194,0.0463,0.0114,0.0098,0.0098,3
(((sqrt(abs(hgb))) + (hct)) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(log(abs(rdw)+1))+1e-6),0.547,0.0108,0.0109,0.8092,0.0216,0.0518,0.0113,0.0108,0.0111,4
(((((log(abs(rbc)+1)) * (sqrt(abs(hct)))) + ((hgb**2))) - (log(abs(mch)+1))) + (wbc)) - (mchc),0.5335,0.0108,0.0103,0.7032,0.0202,0.0485,0.0096,0.0107,0.0104,6
(((((log(abs(plt)+1)) / (abs(log(abs(rbc)+1))+1e-6)) + ((wbc**2))) - (mcv)) / (abs(sqrt(abs(mch)))+1e-6)) * (mchc),0.5275,0.0108,0.0093,0.8657,0.0185,0.0448,0.0116,0.0105,0.0095,6
(((((sqrt(abs(wbc))) + (mchc)) * ((mcv**2))) * (log(abs(plt)+1))) - (log(abs(hgb)+1))) - ((mch**2)),0.5169,0.0108,0.0115,0.2438,0.0219,0.0483,0.0112,0.0102,0.0098,6
(((rdw**2)) * (wbc)) + (log(abs(mcv)+1)),0.526,0.0108,0.0096,0.8975,0.019,0.0461,0.0116,0.0107,0.0098,3
(((((((log(abs(mch)+1)) - ((hct**2))) * (sqrt(abs(rbc)))) + (mcv)) + (sqrt(abs(rdw)))) - (sqrt(abs(wbc)))) - (mchc)) / (abs(hgb)+1e-6),0.5517,0.0108,0.0114,0.7244,0.0224,0.0534,0.0112,0.011,0.0111,8
(((log(abs(mcv)+1)) + (sqrt(abs(mchc)))) / (abs(log(abs(rbc)+1))+1e-6)) / (abs((hct**2))+1e-6),0.5484,0.0108,0.0112,0.6784,0.0221,0.0527,0.0117,0.0107,0.011,4
((sqrt(abs(hgb))) + (wbc)) / (abs(mch)+1e-6),0.5262,0.0108,0.0094,0.8516,0.0186,0.045,0.0121,0.0109,0.0097,3
((((log(abs(mchc)+1)) * (sqrt(abs(rdw)))) + (log(abs(mch)+1))) + (sqrt(abs(rbc)))) - (log(abs(hgb)+1)),0.5492,0.0108,0.0112,0.7562,0.022,0.0527,0.0112,0.0109,0.0111,5
((((((hct**2)) * (mcv)) + (sqrt(abs(hgb)))) * (sqrt(abs(rbc)))) * (sqrt(abs(wbc)))) - (log(abs(plt)+1)),0.5414,0.0108,0.0104,0.6396,0.0205,0.0488,0.011,0.0113,0.0104,6
((((mch**2)) + (plt)) / (abs(hct)+1e-6)) + ((wbc**2)),0.5296,0.0108,0.0096,0.8728,0.019,0.0461,0.0115,0.0108,0.0096,4
((((((mch**2)) / (abs(log(abs(mcv)+1))+1e-6)) * (sqrt(abs(hgb)))) + ((rbc**2))) + (log(abs(plt)+1))) - ((hct**2)),0.5485,0.0108,0.0114,0.742,0.0224,0.0536,0.0109,0.011,0.011,6
((((((((log(abs(plt)+1)) + (hct)) * (log(abs(hgb)+1))) + ((rbc**2))) - (log(abs(mchc)+1))) / (abs(rdw)+1e-6)) / (abs(wbc)+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(log(abs(mch)+1))+1e-6),0.5287,0.0108,0.0094,0.7915,0.0187,0.0451,0.0112,0.0107,0.0098,9
(rdw) - (sqrt(abs(mcv))),0.5499,0.0108,0.0112,0.6961,0.0221,0.0528,0.0115,0.0108,0.0111,2
(((((rdw) * (wbc)) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) - (log(abs(hct)+1))) / (abs(sqrt(abs(mchc)))+1e-6),0.5264,0.0108,0.0095,0.8693,0.0188,0.0454,0.0117,0.0107,0.0097,6
(((((log(abs(hct)+1)) / (abs(sqrt(abs(wbc)))+1e-6)) - (sqrt(abs(plt)))) * (log(abs(mch)+1))) * ((hgb**2))) - (sqrt(abs(rbc))),0.5368,0.0108,0.0104,0.4099,0.0202,0.0471,0.0101,0.0108,0.011,6
(((((((sqrt(abs(hct))) * ((rdw**2))) / (abs(plt)+1e-6)) - (mch)) - ((rbc**2))) - ((mcv**2))) / (abs(hgb)+1e-6)) / (abs(wbc)+1e-6),0.5281,0.0108,0.0095,0.8587,0.0189,0.0457,0.012,0.0107,0.0099,8
(((((((((rbc**2)) / (abs(mchc)+1e-6)) - (log(abs(hct)+1))) * (sqrt(abs(mch)))) / (abs(plt)+1e-6)) + (sqrt(abs(mcv)))) + (log(abs(hgb)+1))) - (wbc)) - (rdw),0.5304,0.0108,0.0098,0.8763,0.0194,0.0468,0.0116,0.0106,0.0099,9
(((hgb**2)) * (sqrt(abs(rdw)))) / (abs(log(abs(wbc)+1))+1e-6),0.5322,0.0108,0.0101,0.8233,0.02,0.0483,0.0105,0.0106,0.0103,3
((log(abs(hct)+1)) - (sqrt(abs(wbc)))) / (abs((mch**2))+1e-6),0.5268,0.0108,0.0,0.0,0.0,0.0,0.0117,0.0106,0.0093,3
((((((mch) / (abs(sqrt(abs(hct)))+1e-6)) + (log(abs(plt)+1))) / (abs((rbc**2))+1e-6)) / (abs(mchc)+1e-6)) + (sqrt(abs(wbc)))) * (rdw),0.5262,0.0108,0.0096,0.8869,0.0191,0.0462,0.0116,0.0107,0.0098,7
